# Pathway	30-8B_Abundance
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	226.8227456699
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Ruminococcus_torques	18.2603291802
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_wexlerae	17.8951939520
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_eligens	11.4371723429
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Anaerostipes.s__Anaerostipes_hadrus	8.6841018793
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_sp	8.4691447765
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_hallii	7.8083219730
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Roseburia.s__Roseburia_faecis	6.1439280321
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_obeum	2.2084870704
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	226.6383771437
GLYCOCAT-PWY: glycogen degradation I	226.4484164147
CITRULBIO-PWY: L-citrulline biosynthesis	220.2169338730
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	215.8655298378
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_ovatus	39.7614423409
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.8450010832
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.3460621205
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Anaerostipes.s__Anaerostipes_hadrus	9.2937947565
PENTOSE-P-PWY: pentose phosphate pathway	206.6269190439
PWY-621: sucrose degradation III (sucrose invertase)	205.6726382223
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_ovatus	39.7614423409
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.3460621205
PWY-621: sucrose degradation III (sucrose invertase)|g__Roseburia.s__Roseburia_faecis	5.9933594587
PWY-6168: flavin biosynthesis III (fungi)	203.1069004756
PWY-2941: L-lysine biosynthesis II	201.5193452808
PWY-4984: urea cycle	194.0059640723
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	185.4484258932
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Ruminococcus_torques	11.9690815208
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_sp	7.7063324817
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_hallii	7.6660369599
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Roseburia.s__Roseburia_faecis	7.5887359108
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Anaerostipes.s__Anaerostipes_hadrus	7.4700966159
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_wexlerae	3.4250591848
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_obeum	2.5220874725
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	183.6724742258
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Ruminococcus_torques	14.9808156869
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Roseburia.s__Roseburia_faecis	8.4288514279
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Anaerostipes.s__Anaerostipes_hadrus	7.2691018571
PWY-5100: pyruvate fermentation to acetate and lactate II	183.6724742258
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Ruminococcus_torques	14.9808156869
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Anaerostipes.s__Anaerostipes_hadrus	10.9414883778
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Roseburia.s__Roseburia_faecis	8.4288514279
PWY-6936: seleno-amino acid biosynthesis (plants)	181.1094396615
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Anaerostipes.s__Anaerostipes_hadrus	13.0062409939
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Eubacterium.s__Eubacterium_eligens	12.7260298078
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Roseburia.s__Roseburia_faecis	5.7463148505
PWY-6859: all-trans-farnesol biosynthesis	172.5654336678
PWY-6527: stachyose degradation	168.4780134121
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_obeum	23.8254281077
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_wexlerae	20.6261442225
PWY-6527: stachyose degradation|g__Blautia.s__Ruminococcus_torques	10.4965842474
PWY-6527: stachyose degradation|g__Roseburia.s__Roseburia_faecis	7.1710838060
PWY-6527: stachyose degradation|g__Dorea.s__Dorea_longicatena	2.0109399081
PWY-6527: stachyose degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.1411097290
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	163.5173654713
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	10.9033347702
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	161.1254322808
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	40.1730417791
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	17.6023237508
PWY-6807: xyloglucan degradation II (exoglucanase)	149.6669990887
PWY-6823: molybdopterin biosynthesis	133.0855873455
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_obeum	26.1615317145
PWY-6823: molybdopterin biosynthesis|unclassified	22.0078015067
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_sp	15.4006901099
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Ruminococcus_torques	14.3284454146
PWY-6823: molybdopterin biosynthesis|g__Eubacterium.s__Eubacterium_hallii	10.5555170119
PWY-6823: molybdopterin biosynthesis|g__Roseburia.s__Roseburia_faecis	8.4010032191
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_wexlerae	8.3404791069
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	125.3031616197
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified	6.8553918916
COLANSYN-PWY: colanic acid building blocks biosynthesis	125.0985976499
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	117.1228112506
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	115.7369116977
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	115.6555893292
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	113.9301099404
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	113.5799583396
PWY-5505: L-glutamate and L-glutamine biosynthesis	111.3904204852
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified	13.2826245695
FASYN-ELONG-PWY: fatty acid elongation -- saturated	107.2859081051
PWY-6608: guanosine nucleotides degradation III	106.7909676943
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_obeum	11.8189169396
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Ruminococcus_torques	9.0599795027
PWY-6608: guanosine nucleotides degradation III|unclassified	7.6469305251
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_wexlerae	6.6857717618
GLUCONEO-PWY: gluconeogenesis I	104.3143029658
GLUCONEO-PWY: gluconeogenesis I|unclassified	16.9492893807
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	99.0046095659
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	98.6048274708
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_wexlerae	9.5229041015
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Dialister.s__Dialister_invisus	9.2900678223
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_sp	7.5945435692
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eubacterium.s__Eubacterium_eligens	6.5842677921
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Roseburia.s__Roseburia_faecis	5.4331493709
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	96.9633945426
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15.9799203074
PWY-7664: oleate biosynthesis IV (anaerobic)	95.9203777141
PWY-7345: superpathway of anaerobic sucrose degradation	91.8287992780
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	90.6185855499
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Dialister.s__Dialister_invisus	8.7786751063
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Asaccharobacter.s__Asaccharobacter_celatus	5.2076425571
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Parasutterella.s__Parasutterella_excrementihominis	4.1990284335
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	3.6060467957
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	2.7210884354
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	88.7544162692
PWY-6628: superpathway of L-phenylalanine biosynthesis	88.3672730969
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	11.8775260960
P164-PWY: purine nucleobases degradation I (anaerobic)	85.2579868120
P164-PWY: purine nucleobases degradation I (anaerobic)|unclassified	6.2443080449
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	84.5714956231
PWY-5989: stearate biosynthesis II (bacteria and plants)	84.3113071243
PWY0-862: (5Z)-dodecenoate biosynthesis I	84.0485882614
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	82.0818706013
METH-ACETATE-PWY: methanogenesis from acetate	77.2923459738
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_wexlerae	10.1208177072
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Ruminococcus_torques	8.9457990284
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	75.3681107494
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	13.7272303375
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	75.2441610338
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	22.4117592410
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Blautia.s__Ruminococcus_torques	9.5008139694
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Anaerostipes.s__Anaerostipes_hadrus	7.2274107320
PWY0-1261: anhydromuropeptides recycling I	74.2204955396
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	73.0794826658
PWY-7456: &beta;-(1,4)-mannan degradation	72.1895966432
PWY-7242: D-fructuronate degradation	72.0931716421
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15.1194203919
PWY-7242: D-fructuronate degradation|unclassified	6.2610819863
PWY-6305: superpathway of putrescine biosynthesis	70.3390044840
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	70.2293162045
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|g__Anaerostipes.s__Anaerostipes_hadrus	8.6462522965
FUCCAT-PWY: fucose degradation	69.9914854049
FUCCAT-PWY: fucose degradation|g__Blautia.s__Ruminococcus_torques	12.8164803735
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	68.1396456434
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Blautia.s__Ruminococcus_torques	6.0911498909
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|unclassified	5.0463929837
PWY-6630: superpathway of L-tyrosine biosynthesis	66.3838782849
PWY-6630: superpathway of L-tyrosine biosynthesis|unclassified	13.0945657351
PWY-7761: NAD salvage pathway II (PNC IV cycle)	65.3696671105
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	7.1473981173
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	63.8007974440
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Dialister.s__Dialister_invisus	12.1439125095
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	5.4441628355
PWY66-399: gluconeogenesis III	63.2212472416
PWY-6906: chitin derivatives degradation	62.5540939958
PWY-702: L-methionine biosynthesis II	61.1628769948
PWY-5005: biotin biosynthesis II	60.9582267977
P441-PWY: superpathway of N-acetylneuraminate degradation	57.4853707559
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	56.4288781354
PWY-7356: thiamine diphosphate salvage IV (yeast)	55.5558129171
PWY-7356: thiamine diphosphate salvage IV (yeast)|unclassified	9.3151161751
PWY-7013: (S)-propane-1,2-diol degradation	52.9397901655
PWY-7013: (S)-propane-1,2-diol degradation|g__Eubacterium.s__Eubacterium_hallii	9.9247413193
PWY-8004: Entner-Doudoroff pathway I	44.6530356028
PWY-6531: mannitol cycle	37.1616761975
PWY-5497: purine nucleobases degradation II (anaerobic)	35.8967079887
LACTOSECAT-PWY: lactose and galactose degradation I	35.4560075524
PPGPPMET-PWY: ppGpp metabolism	35.2581190431
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	34.3961862750
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	32.6988417636
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	31.7825651050
GALACTUROCAT-PWY: D-galacturonate degradation I	31.3142459328
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.1840813891
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	3.5883664813
FERMENTATION-PWY: mixed acid fermentation	30.2282433436
FERMENTATION-PWY: mixed acid fermentation|unclassified	7.3047102876
PWY-6353: purine nucleotides degradation II (aerobic)	28.1253860463
PWY-6353: purine nucleotides degradation II (aerobic)|g__Blautia.s__Ruminococcus_torques	7.6300391577
PWY-6572: chondroitin sulfate degradation I (bacterial)	28.0487517376
PWY-6572: chondroitin sulfate degradation I (bacterial)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14.7309853405
PWY-5676: acetyl-CoA fermentation to butanoate II	27.9394116267
GLUDEG-I-PWY: GABA shunt	27.7677841175
CENTFERM-PWY: pyruvate fermentation to butanoate	26.9191677115
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	25.8297856444
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	16.0581340155
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified	8.4475780458
PWY-8131: 5'-deoxyadenosine degradation II	25.1408255755
PWY-8131: 5'-deoxyadenosine degradation II|unclassified	4.7617765792
GALACTARDEG-PWY: D-galactarate degradation I	25.1096624718
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	25.1096624718
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	24.8440392036
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Anaerostipes.s__Anaerostipes_hadrus	9.3700855255
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	23.1089552579
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|unclassified	5.2048756717
PWY-7234: inosine-5'-phosphate biosynthesis III	22.3838805383
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	17.8291935286
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	22.1313464155
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	12.1915235832
DAPLYSINESYN-PWY: L-lysine biosynthesis I	20.2139301510
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	19.1472531800
GALACTITOLCAT-PWY: galactitol degradation	18.2245943988
GALACTITOLCAT-PWY: galactitol degradation|g__Anaerostipes.s__Anaerostipes_hadrus	9.2905383066
P42-PWY: incomplete reductive TCA cycle	18.2164396422
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	18.0632425327
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	17.8292382242
PWY-6606: guanosine nucleotides degradation II	15.3395322724
PWY-6606: guanosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	9.0599795027
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	15.0978485668
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Anaerostipes.s__Anaerostipes_hadrus	4.2897299101
RUMP-PWY: formaldehyde oxidation I	14.8094086643
PWY-4041: &gamma;-glutamyl cycle	14.2805327784
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	13.6517292680
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	5.9478592692
PWY0-1479: tRNA processing	13.2703024236
PWY-7992: superpathway of menaquinol-8 biosynthesis III	13.2042081169
PWY-5367: petroselinate biosynthesis	12.1320796196
PWY-5367: petroselinate biosynthesis|g__Blautia.s__Ruminococcus_torques	10.1509746559
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	11.0196278108
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified	10.1705094936
PWY1ZNC-1: assimilatory sulfate reduction IV	10.5390282315
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	7.4628893099
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	5.0668569029
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|unclassified	5.0668569029
METHGLYUT-PWY: superpathway of methylglyoxal degradation	4.5060630395
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	3.6860946690
