# Pathway	36-40-1B_Abundance
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_ovatus	160.5286823546
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_obeum	103.8984211343
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_uniformis	81.1063682067
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_wexlerae	75.3101620001
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Dialister.s__Dialister_invisus	51.0843960457
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Ruminococcus_torques	45.0528567147
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_sp	38.1683783481
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Ruminococcus.s__Ruminococcus_bicirculans	27.6437350999
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Eubacterium.s__Eubacterium_eligens	16.2839417696
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	14.0586819871
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Gemmiger.s__Gemmiger_formicilis	9.5183563299
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	9.0703175351
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	8.0809159984
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Anaerostipes.s__Anaerostipes_hadrus	8.0625892875
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	6.9665730989
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Eggerthella.s__Eggerthella_lenta	6.3119466840
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Parabacteroides.s__Parabacteroides_merdae	5.5338177164
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Hungatella.s__Hungatella_hathewayi	5.0896972134
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	1381.5204196283
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_vulgatus	375.0299934184
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_ovatus	160.5286823546
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_obeum	103.8984211343
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|unclassified	89.7812064957
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_uniformis	81.1063682067
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_wexlerae	59.6555788445
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Ruminococcus_torques	45.0528567147
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Dialister.s__Dialister_invisus	44.0284406018
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Ruminococcus.s__Ruminococcus_bicirculans	27.6437350999
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Eubacterium.s__Eubacterium_eligens	16.2839417696
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	14.0586819871
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Gemmiger.s__Gemmiger_formicilis	7.8507403998
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Eggerthella.s__Eggerthella_lenta	6.3119466840
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Hungatella.s__Hungatella_hathewayi	2.9983278793
PWY-6270: isoprene biosynthesis I	1371.2130308987
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	179.4247687909
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Ruminococcus_torques	88.4416835807
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Blautia_wexlerae	76.3854823570
PWY-6270: isoprene biosynthesis I|unclassified	65.1311883014
PWY-6270: isoprene biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	7.7008452719
PWY-7560: methylerythritol phosphate pathway II	1357.1192903402
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_ovatus	178.2388712221
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Blautia_obeum	136.3946268634
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Ruminococcus_torques	88.9018590766
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Blautia_wexlerae	70.4316472872
PWY-7560: methylerythritol phosphate pathway II|unclassified	59.7500695950
PWY-7560: methylerythritol phosphate pathway II|g__Eubacterium.s__Eubacterium_eligens	7.1610106147
PWY-3001: superpathway of L-isoleucine biosynthesis I	1350.5499059205
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	175.0622848503
PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Blautia.s__Ruminococcus_torques	54.4049031936
PWY-6629: superpathway of L-tryptophan biosynthesis	1327.0343973046
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	99.0920039934
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	88.8292592837
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_obeum	81.2359899489
PWY-6629: superpathway of L-tryptophan biosynthesis|unclassified	55.2740911793
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_sp	40.5246130668
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	18.3116794784
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_eligens	14.5790339656
HISTSYN-PWY: L-histidine biosynthesis	1319.2991633775
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	435.6038408593
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	198.1556273737
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	106.4282276400
HISTSYN-PWY: L-histidine biosynthesis|unclassified	62.3210799828
HISTSYN-PWY: L-histidine biosynthesis|g__Blautia.s__Ruminococcus_torques	58.5350784018
HISTSYN-PWY: L-histidine biosynthesis|g__Blautia.s__Blautia_sp	34.5934806854
HISTSYN-PWY: L-histidine biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	12.8215349943
HISTSYN-PWY: L-histidine biosynthesis|g__Eggerthella.s__Eggerthella_lenta	8.1978095816
HISTSYN-PWY: L-histidine biosynthesis|g__Blautia.s__Blautia_obeum	6.5520412395
HISTSYN-PWY: L-histidine biosynthesis|g__Hungatella.s__Hungatella_hathewayi	4.5508778226
PWY-6703: preQ0 biosynthesis	1312.8874037461
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	582.7467592377
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	212.6821227325
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	95.0830676336
PWY-6703: preQ0 biosynthesis|unclassified	56.8145107755
PWY-6703: preQ0 biosynthesis|g__Dialister.s__Dialister_invisus	54.7350468832
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_sp	46.2618068133
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_hallii	27.2710128661
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_eligens	26.0719298159
PWY-6703: preQ0 biosynthesis|g__Parabacteroides.s__Parabacteroides_merdae	9.5265045565
PWY-6703: preQ0 biosynthesis|g__Bilophila.s__Bilophila_wadsworthia	7.4044668684
PWY-6703: preQ0 biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus	5.6962768833
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_obeum	3.6249980886
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	1305.5432298246
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	367.6915856275
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_wexlerae	178.7086448907
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Ruminococcus_torques	97.2266254036
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnoclostridium.s__Clostridium_clostridioforme	26.0256968150
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Ruminococcus.s__Ruminococcus_bicirculans	25.3483239267
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Gemmiger.s__Gemmiger_formicilis	20.2472605233
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	14.8016331248
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Eubacterium.s__Eubacterium_eligens	13.9724889545
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_sp	6.2973703755
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Hungatella.s__Hungatella_hathewayi	3.8246707804
PWY-7208: superpathway of pyrimidine nucleobases salvage	1272.4515529412
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Dialister.s__Dialister_invisus	53.5318566501
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Blautia.s__Blautia_obeum	17.4832808516
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Asaccharobacter.s__Asaccharobacter_celatus	14.1455244056
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	9.1776191918
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Bilophila.s__Bilophila_wadsworthia	5.7495226383
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Streptococcus.s__Streptococcus_thermophilus	2.3932660500
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Streptococcus.s__Streptococcus_vestibularis	1.5775899829
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	0.6364027374
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	1248.9118799093
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	603.2016486296
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified	124.8338037490
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Ruminococcus_torques	64.4157872812
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	49.3795000819
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_obeum	12.2783432855
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	11.7299473929
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_wexlerae	6.3845812894
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	1214.9130504180
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	756.4473767639
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	175.8456372380
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	13.2051430190
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	9.6027719775
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	6.8901824384
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bilophila.s__Bilophila_wadsworthia	5.5322839342
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	1214.9130504180
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	756.4473767639
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	175.8456372380
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	13.2051430190
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	9.6027719775
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	6.8901824384
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bilophila.s__Bilophila_wadsworthia	5.5322839342
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	1177.2389924644
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	279.1104457984
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_wexlerae	168.7790372261
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Ruminococcus_torques	101.1050356950
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_sp	31.7811996871
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Ruminococcus.s__Ruminococcus_bicirculans	27.9161811697
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.6249781659
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eubacterium.s__Eubacterium_hallii	23.6347905445
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Gemmiger.s__Gemmiger_formicilis	19.5577799073
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eubacterium.s__Eubacterium_eligens	15.3359301744
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	13.9374315896
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_obeum	9.5217596871
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eggerthella.s__Eggerthella_lenta	9.0599585878
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Parasutterella.s__Parasutterella_excrementihominis	6.5443599372
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Asaccharobacter.s__Asaccharobacter_celatus	4.6444459636
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Hungatella.s__Hungatella_hathewayi	4.5233328627
PWY-6897: thiamine diphosphate salvage II	1134.2246053090
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_ovatus	190.9774253891
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_uniformis	104.1717044032
PWY-6897: thiamine diphosphate salvage II|unclassified	77.5632885990
PWY-6897: thiamine diphosphate salvage II|g__Dialister.s__Dialister_invisus	52.9850618051
PWY-7111: pyruvate fermentation to isobutanol (engineered)	1125.9563910956
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	288.4356226016
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_wexlerae	132.9423292940
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	64.1746690814
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_clostridioforme	27.3737999324
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_hallii	24.4115062529
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_obeum	16.9501687070
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_eligens	9.9073473688
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	6.7331547923
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Flavonifractor.s__Flavonifractor_plautii	6.4806982472
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Anaerostipes.s__Anaerostipes_hadrus	5.4944054943
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Hungatella.s__Hungatella_hathewayi	4.5085163307
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	1122.1304589173
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	233.9088746703
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Lachnoclostridium.s__Clostridium_clostridioforme	16.9875528620
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Blautia.s__Ruminococcus_torques	16.1612487847
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	1107.7550168102
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	189.1726741975
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	98.2501746757
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|unclassified	86.7297567427
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	1095.9833073036
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_wexlerae	205.7789993248
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	179.4792767663
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	87.0595782277
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_sp	62.6846829652
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|unclassified	59.0275440469
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	16.5086604171
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Ruminococcus_torques	14.6480114753
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_obeum	14.2636846898
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	8.0365547735
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	1088.6297061652
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_wexlerae	152.2976571536
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Ruminococcus_torques	114.0300832280
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_clostridioforme	85.2351748656
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	82.8665416210
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_sp	48.5491693216
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_hallii	35.8100943418
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_obeum	19.3753755417
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Hungatella.s__Hungatella_hathewayi	16.6829074496
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_eligens	14.7822332936
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.8496593085
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Anaerostipes.s__Anaerostipes_hadrus	8.4394041761
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Erysipelatoclostridium.s__Clostridium_innocuum	6.1246647977
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Streptococcus.s__Streptococcus_thermophilus	3.1653539557
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	2.7267918229
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	1071.4295458823
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Blautia_obeum	216.5383076439
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_ovatus	188.6916349502
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_uniformis	105.7418748423
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Dialister.s__Dialister_invisus	67.7637194436
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|unclassified	59.5910426526
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Eubacterium.s__Eubacterium_hallii	21.0618885225
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Ruminococcus_torques	14.2716753725
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Blautia_wexlerae	13.2944747165
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Anaerostipes.s__Anaerostipes_hadrus	9.6798998027
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	6.0306560124
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Coprococcus.s__Coprococcus_catus	4.5207771358
PWY-6317: D-galactose degradation I (Leloir pathway)	1055.1621473379
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_obeum	145.9906566631
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_wexlerae	123.6372809664
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Ruminococcus_torques	107.3363536821
PWY-6317: D-galactose degradation I (Leloir pathway)|unclassified	79.2678015601
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_sp	51.7175636857
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_hallii	31.8711864536
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Lachnoclostridium.s__Clostridium_clostridioforme	19.7279352569
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_eligens	12.6607709731
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Anaerostipes.s__Anaerostipes_hadrus	12.6271884300
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.4166998010
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Hungatella.s__Hungatella_hathewayi	3.8807239131
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1051.3488886602
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	538.0407158263
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	108.9811604828
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Dialister.s__Dialister_invisus	32.7895396187
TRPSYN-PWY: L-tryptophan biosynthesis	1043.4010331642
TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	302.5024633409
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	123.2427309860
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	81.8661331804
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_obeum	51.8928502037
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_sp	37.0137985638
TRPSYN-PWY: L-tryptophan biosynthesis|unclassified	27.1042594256
TRPSYN-PWY: L-tryptophan biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.0834996933
TRPSYN-PWY: L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_hallii	20.6474116097
TRPSYN-PWY: L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_eligens	19.6558587524
TRPSYN-PWY: L-tryptophan biosynthesis|g__Ruminococcus.s__Ruminococcus_bicirculans	17.9595097002
RHAMCAT-PWY: L-rhamnose degradation I	1032.7652420070
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_vulgatus	482.8432184046
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_ovatus	223.8215217149
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	41.3128122344
RHAMCAT-PWY: L-rhamnose degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	20.2247024767
RHAMCAT-PWY: L-rhamnose degradation I|g__Eubacterium.s__Eubacterium_eligens	18.5285454244
RHAMCAT-PWY: L-rhamnose degradation I|g__Asaccharobacter.s__Asaccharobacter_celatus	7.4113945806
RHAMCAT-PWY: L-rhamnose degradation I|g__Hungatella.s__Hungatella_hathewayi	2.2488121179
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	1020.2907120992
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|g__Bacteroides.s__Bacteroides_vulgatus	458.7659972063
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	997.6384570572
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified	69.1114433345
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Blautia.s__Ruminococcus_torques	62.7657502854
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.2576740438
PWY0-1296: purine ribonucleosides degradation	950.9228366545
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_obeum	149.3031248292
PWY0-1296: purine ribonucleosides degradation|unclassified	84.9375390423
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	75.7225474414
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_wexlerae	47.4212609378
PWY0-1296: purine ribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	45.3955528132
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_sp	35.8943958673
PWY0-1296: purine ribonucleosides degradation|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	17.4479297347
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_eligens	14.2006327548
PWY0-1296: purine ribonucleosides degradation|g__Hungatella.s__Hungatella_hathewayi	12.8132499635
PWY0-1296: purine ribonucleosides degradation|g__Gemmiger.s__Gemmiger_formicilis	9.6166368606
PWY0-1296: purine ribonucleosides degradation|g__Anaerostipes.s__Anaerostipes_hadrus	5.5014629891
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	940.8172306346
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|unclassified	15.3247590004
HSERMETANA-PWY: L-methionine biosynthesis III	935.7173303677
HSERMETANA-PWY: L-methionine biosynthesis III|unclassified	195.0326106081
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Blautia_wexlerae	124.1110121561
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Ruminococcus_torques	48.7602331080
