# Pathway	31-8B_Abundance
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	45.0931999642
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	37.2999901876
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	31.3258964957
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	31.1631639720
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.9295332547
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Roseburia.s__Roseburia_faecis	15.6812944513
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Eubacterium.s__Eubacterium_eligens	14.2956994569
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	10.9799464694
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	10.9331478931
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Coprococcus.s__Coprococcus_catus	10.4736802450
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Blautia.s__Blautia_sp	10.2931385822
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Blautia.s__Blautia_sp_CAG_52	7.2943405426
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Clostridium.s__Clostridium_sp_44_14	4.6143083014
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Hungatella.s__Hungatella_hathewayi	1.5680465872
PWY-5103: L-isoleucine biosynthesis III	1372.5235735335
PWY-5103: L-isoleucine biosynthesis III|unclassified	275.9913320063
PWY-5103: L-isoleucine biosynthesis III|g__Bacteroides.s__Bacteroides_uniformis	102.2289525225
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Ruminococcus_torques	87.3137001234
PWY-5103: L-isoleucine biosynthesis III|g__Gemmiger.s__Gemmiger_formicilis	67.6807812581
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Blautia_sp	66.2095734268
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Blautia_wexlerae	58.2382593506
PWY-5103: L-isoleucine biosynthesis III|g__Eubacterium.s__Eubacterium_hallii	49.2618247667
PWY-5103: L-isoleucine biosynthesis III|g__Bacteroides.s__Bacteroides_ovatus	47.5570623975
PWY-5103: L-isoleucine biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	43.0657064331
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Blautia_obeum	20.8423874335
PWY-5103: L-isoleucine biosynthesis III|g__Ruminococcus.s__Ruminococcus_bicirculans	18.2899504723
PWY-5103: L-isoleucine biosynthesis III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.4528527719
PWY-5103: L-isoleucine biosynthesis III|g__Eggerthella.s__Eggerthella_lenta	14.7786040466
PWY-5103: L-isoleucine biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	11.5800119358
PWY-5103: L-isoleucine biosynthesis III|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	7.8847716406
PWY-5103: L-isoleucine biosynthesis III|g__Asaccharobacter.s__Asaccharobacter_celatus	7.8631608012
PWY-5103: L-isoleucine biosynthesis III|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	7.1650913538
PWY-5103: L-isoleucine biosynthesis III|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	4.5061563420
PWY-5103: L-isoleucine biosynthesis III|g__Dorea.s__Dorea_longicatena	2.8582385464
PWY-5686: UMP biosynthesis I	1357.5732588348
PWY-5686: UMP biosynthesis I|unclassified	153.2261859212
PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	123.6308865907
PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_wexlerae	114.3261620103
PWY-5686: UMP biosynthesis I|g__Blautia.s__Ruminococcus_torques	96.6020412489
PWY-5686: UMP biosynthesis I|g__Gemmiger.s__Gemmiger_formicilis	81.4232525862
PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_sp	80.2572194583
PWY-5686: UMP biosynthesis I|g__Dialister.s__Dialister_invisus	72.1193078097
PWY-5686: UMP biosynthesis I|g__Dorea.s__Dorea_longicatena	56.1570785199
PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	37.1154150105
PWY-5686: UMP biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	34.3794010468
PWY-5686: UMP biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	24.1044023893
PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_obeum	23.3145286002
PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	19.5383012596
PWY-5686: UMP biosynthesis I|g__Ruminococcus.s__Ruminococcus_bicirculans	19.3331247218
PWY-5686: UMP biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	18.6949086743
PWY-5686: UMP biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	13.8327852803
PWY-5686: UMP biosynthesis I|g__Roseburia.s__Roseburia_faecis	13.4515008002
PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	11.2280684267
PWY-5686: UMP biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.7984068348
PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_sp_CAG_52	8.6040861054
PWY-5686: UMP biosynthesis I|g__Agathobaculum.s__Agathobaculum_butyriciproducens	6.9553196188
PWY-5686: UMP biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	5.2892824171
PWY-7790: UMP biosynthesis II	1357.5732588348
PWY-7790: UMP biosynthesis II|unclassified	153.2261859212
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	123.6308865907
PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_wexlerae	114.3261620103
PWY-7790: UMP biosynthesis II|g__Blautia.s__Ruminococcus_torques	96.6020412489
PWY-7790: UMP biosynthesis II|g__Gemmiger.s__Gemmiger_formicilis	81.4232525862
PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_sp	80.2572194583
PWY-7790: UMP biosynthesis II|g__Dialister.s__Dialister_invisus	72.1193078097
PWY-7790: UMP biosynthesis II|g__Dorea.s__Dorea_longicatena	56.1570785199
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	37.1154150105
PWY-7790: UMP biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	34.3794010468
PWY-7790: UMP biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	24.1044023893
PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_obeum	23.3145286002
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	19.5383012596
PWY-7790: UMP biosynthesis II|g__Ruminococcus.s__Ruminococcus_bicirculans	19.3331247218
PWY-7790: UMP biosynthesis II|g__Eubacterium.s__Eubacterium_eligens	18.6949086743
PWY-7790: UMP biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	13.8327852803
PWY-7790: UMP biosynthesis II|g__Roseburia.s__Roseburia_faecis	13.4515008002
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.2562185171
PWY-7790: UMP biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.7984068348
PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_sp_CAG_52	8.6040861054
PWY-7790: UMP biosynthesis II|g__Agathobaculum.s__Agathobaculum_butyriciproducens	6.9553196188
PWY-7790: UMP biosynthesis II|g__Hungatella.s__Hungatella_hathewayi	5.2892824171
PWY-7791: UMP biosynthesis III	1357.5732588348
PWY-7791: UMP biosynthesis III|unclassified	153.2261859212
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_uniformis	123.6308865907
PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_wexlerae	114.3261620103
PWY-7791: UMP biosynthesis III|g__Blautia.s__Ruminococcus_torques	96.6020412489
PWY-7791: UMP biosynthesis III|g__Gemmiger.s__Gemmiger_formicilis	81.4232525862
PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_sp	80.2572194583
PWY-7791: UMP biosynthesis III|g__Dialister.s__Dialister_invisus	72.1193078097
PWY-7791: UMP biosynthesis III|g__Dorea.s__Dorea_longicatena	56.1570785199
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_ovatus	37.1154150105
PWY-7791: UMP biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	34.3794010468
PWY-7791: UMP biosynthesis III|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	24.1044023893
PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_obeum	23.3145286002
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_vulgatus	19.5383012596
PWY-7791: UMP biosynthesis III|g__Ruminococcus.s__Ruminococcus_bicirculans	19.3331247218
PWY-7791: UMP biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	18.6949086743
PWY-7791: UMP biosynthesis III|g__Eggerthella.s__Eggerthella_lenta	13.8327852803
PWY-7791: UMP biosynthesis III|g__Roseburia.s__Roseburia_faecis	13.4515008002
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	12.3352543989
PWY-7791: UMP biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.7984068348
PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_sp_CAG_52	8.6040861054
PWY-7791: UMP biosynthesis III|g__Agathobaculum.s__Agathobaculum_butyriciproducens	6.9553196188
PWY-7791: UMP biosynthesis III|g__Hungatella.s__Hungatella_hathewayi	5.2892824171
PWY-3841: folate transformations II (plants)	1334.3638761128
PWY-3841: folate transformations II (plants)|unclassified	271.4956824735
PWY-3841: folate transformations II (plants)|g__Bacteroides.s__Bacteroides_uniformis	140.8761373402
PWY-3841: folate transformations II (plants)|g__Blautia.s__Blautia_wexlerae	123.2504685011
PWY-3841: folate transformations II (plants)|g__Dialister.s__Dialister_invisus	76.2771540983
PWY-3841: folate transformations II (plants)|g__Dorea.s__Dorea_longicatena	69.2741889966
PWY-3841: folate transformations II (plants)|g__Blautia.s__Ruminococcus_torques	51.3881283554
PWY-3841: folate transformations II (plants)|g__Anaerostipes.s__Anaerostipes_hadrus	33.6357623080
PWY-3841: folate transformations II (plants)|g__Eubacterium.s__Eubacterium_hallii	31.9678696581
PWY-3841: folate transformations II (plants)|g__Bacteroides.s__Bacteroides_ovatus	30.2566117209
PWY-3841: folate transformations II (plants)|g__Bacteroides.s__Bacteroides_vulgatus	21.4141137557
PWY-3841: folate transformations II (plants)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.5237223437
PWY-3841: folate transformations II (plants)|g__Roseburia.s__Roseburia_faecis	13.2959501289
PWY-3841: folate transformations II (plants)|g__Lachnoclostridium.s__Clostridium_clostridioforme	8.1589511054
PWY-3841: folate transformations II (plants)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	7.0309212548
PWY-3841: folate transformations II (plants)|g__Hungatella.s__Hungatella_hathewayi	4.2545900723
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	1314.1339699921
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	187.0177038899
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Dorea.s__Dorea_longicatena	128.0432324220
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	112.9034611162
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Blautia_obeum	107.0198442713
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Ruminococcus_torques	86.9595029988
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Blautia_wexlerae	83.2359929234
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Dialister.s__Dialister_invisus	76.6093076008
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Gemmiger.s__Gemmiger_formicilis	64.8882692852
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Blautia_sp	53.7540858934
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	35.1633864292
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	30.9986656406
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eubacterium.s__Eubacterium_hallii	28.3615917106
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	20.9537248408
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	20.5443141661
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.7561894376
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Ruminococcus.s__Ruminococcus_bicirculans	15.1992120973
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.8122302253
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Roseburia.s__Roseburia_faecis	10.3755081288
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eubacterium.s__Eubacterium_eligens	10.3630201039
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Asaccharobacter.s__Asaccharobacter_celatus	9.9482395843
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Coprococcus.s__Coprococcus_catus	9.1693015030
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	8.5621624856
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Agathobaculum.s__Agathobaculum_butyriciproducens	7.2998980251
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Blautia_sp_CAG_52	5.2845937372
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Hungatella.s__Hungatella_hathewayi	5.2284856172
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	5.0693762075
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnoclostridium.s__Clostridium_clostridioforme	4.8547092422
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	4.3547173342
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Ruminococcus_gnavus	3.9470671737
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Erysipelatoclostridium.s__Clostridium_innocuum	3.7149920324
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnospira.s__Lachnospira_pectinoschiza	1.1298790119
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Erysipelotrichaceae_unclassified.s__Erysipelotrichaceae_bacterium_3_1_53	1.0795447872
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	1314.1339699921
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	187.0177038899
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Dorea.s__Dorea_longicatena	128.0432324220
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	112.9034611162
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_obeum	107.0198442713
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Ruminococcus_torques	86.9595029988
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_wexlerae	83.2359929234
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Dialister.s__Dialister_invisus	76.6093076008
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Gemmiger.s__Gemmiger_formicilis	64.8882692852
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_sp	53.7540858934
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	35.1633864292
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	30.9986656406
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eubacterium.s__Eubacterium_hallii	28.3615917106
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	20.9537248408
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eggerthella.s__Eggerthella_lenta	20.5443141661
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.7561894376
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Ruminococcus.s__Ruminococcus_bicirculans	15.1992120973
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.8122302253
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Roseburia.s__Roseburia_faecis	10.3755081288
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eubacterium.s__Eubacterium_eligens	10.3630201039
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Asaccharobacter.s__Asaccharobacter_celatus	9.9482395843
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Coprococcus.s__Coprococcus_catus	9.1693015030
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	8.5621624856
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Agathobaculum.s__Agathobaculum_butyriciproducens	7.2998980251
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_sp_CAG_52	5.2845937372
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Hungatella.s__Hungatella_hathewayi	5.2284856172
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	5.0693762075
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	4.8547092422
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	4.3547173342
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Ruminococcus_gnavus	3.9470671737
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Erysipelatoclostridium.s__Clostridium_innocuum	3.7149920324
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnospira.s__Lachnospira_pectinoschiza	1.1298790119
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Erysipelotrichaceae_unclassified.s__Erysipelotrichaceae_bacterium_3_1_53	1.0795447872
PWY-7111: pyruvate fermentation to isobutanol (engineered)	1304.5307698469
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	257.2069326696
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_wexlerae	118.5333460698
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	80.7008411201
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_hallii	49.6080167369
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Anaerostipes.s__Anaerostipes_hadrus	47.9839848520
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_obeum	20.0055622263
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_faecis	14.1749526489
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_eligens	13.6022852319
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Hungatella.s__Hungatella_hathewayi	8.7181287893
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7.2020045250
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_longicatena	2.8688366142
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_clostridioforme	2.1515496907
PWY-5097: L-lysine biosynthesis VI	1286.0746740949
PWY-5097: L-lysine biosynthesis VI|unclassified	142.0798091974
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_uniformis	121.3478472565
PWY-5097: L-lysine biosynthesis VI|g__Blautia.s__Blautia_wexlerae	121.1709927684
PWY-5097: L-lysine biosynthesis VI|g__Blautia.s__Blautia_obeum	117.3333712481
PWY-5097: L-lysine biosynthesis VI|g__Dorea.s__Dorea_longicatena	113.9362856928
PWY-5097: L-lysine biosynthesis VI|g__Dialister.s__Dialister_invisus	76.4803227054
PWY-5097: L-lysine biosynthesis VI|g__Gemmiger.s__Gemmiger_formicilis	68.8055126008
PWY-5097: L-lysine biosynthesis VI|g__Anaerostipes.s__Anaerostipes_hadrus	37.7339266099
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_ovatus	33.6667061386
PWY-5097: L-lysine biosynthesis VI|g__Blautia.s__Ruminococcus_torques	31.8992599124
PWY-5097: L-lysine biosynthesis VI|g__Eubacterium.s__Eubacterium_hallii	25.4189445746
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_vulgatus	15.5139605051
PWY-5097: L-lysine biosynthesis VI|g__Eubacterium.s__Eubacterium_eligens	14.8571251901
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14.5975082052
PWY-5097: L-lysine biosynthesis VI|g__Coprococcus.s__Coprococcus_catus	12.2341582416
PWY-5097: L-lysine biosynthesis VI|g__Hungatella.s__Hungatella_hathewayi	10.5318009831
