# Pathway	42-51-1B_Abundance
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	16.5060198581
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.2358109286
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Roseburia.s__Roseburia_faecis	8.0786917478
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Hungatella.s__Hungatella_hathewayi	4.4237807578
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Hungatella.s__Hungatella_effluvii	2.1167824324
PWY-621: sucrose degradation III (sucrose invertase)	394.8030680413
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_ovatus	63.4147676535
PWY-621: sucrose degradation III (sucrose invertase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	18.2360622225
PWY-621: sucrose degradation III (sucrose invertase)|g__Hungatella.s__Hungatella_hathewayi	11.4413459984
PWY-621: sucrose degradation III (sucrose invertase)|g__Roseburia.s__Roseburia_faecis	8.7333197854
HSERMETANA-PWY: L-methionine biosynthesis III	382.1324788122
HSERMETANA-PWY: L-methionine biosynthesis III|unclassified	76.2537808453
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Blautia_wexlerae	33.9087051145
HSERMETANA-PWY: L-methionine biosynthesis III|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	24.0642341735
HSERMETANA-PWY: L-methionine biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	20.3115856856
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Ruminococcus_torques	10.5781308975
HSERMETANA-PWY: L-methionine biosynthesis III|g__Roseburia.s__Roseburia_faecis	7.6256033171
HSERMETANA-PWY: L-methionine biosynthesis III|g__Hungatella.s__Hungatella_hathewayi	1.5262653770
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	376.1740821030
PWY-7237: myo-, chiro- and scyllo-inositol degradation	369.3206252386
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Ruminococcus_torques	144.9719653308
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Bacteroides.s__Bacteroides_ovatus	89.9843796364
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Eubacterium.s__Eubacterium_eligens	51.4682055117
PWY-7237: myo-, chiro- and scyllo-inositol degradation|unclassified	29.4367317302
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	22.6620080920
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	17.7090769951
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_obeum	17.0575111738
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Lachnoclostridium.s__Clostridium_symbiosum	14.3837587387
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_wexlerae	8.4391248408
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Hungatella.s__Hungatella_effluvii	8.1116630077
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_sp	6.8995674052
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Hungatella.s__Hungatella_hathewayi	5.0952899674
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Flavonifractor.s__Flavonifractor_plautii	4.5398313083
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Gemmiger.s__Gemmiger_formicilis	2.5542784163
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	368.9601772161
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	78.9296518898
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|unclassified	50.3971151362
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	43.4233484589
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	365.4799258932
COLANSYN-PWY: colanic acid building blocks biosynthesis	361.1618514412
COLANSYN-PWY: colanic acid building blocks biosynthesis|unclassified	33.4539160373
PWY-6902: chitin degradation II (Vibrio)	346.4316401307
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_vulgatus	208.7351495634
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_uniformis	105.8572430268
FASYN-ELONG-PWY: fatty acid elongation -- saturated	344.5663740454
PWY-6527: stachyose degradation	343.8053292209
PWY-6527: stachyose degradation|g__Blautia.s__Ruminococcus_torques	52.5947689550
PWY-6527: stachyose degradation|unclassified	41.4289510888
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_wexlerae	29.0669156750
PWY-6527: stachyose degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	26.2405634185
PWY-6527: stachyose degradation|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	22.6546992102
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_obeum	22.0890573952
PWY-6527: stachyose degradation|g__Roseburia.s__Roseburia_faecis	13.2792028348
PWY-6527: stachyose degradation|g__Hungatella.s__Hungatella_hathewayi	12.5160669801
PWY-6527: stachyose degradation|g__Eisenbergiella.s__Eisenbergiella_massiliensis	7.1719725774
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	342.3682879195
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Bacteroides.s__Bacteroides_uniformis	82.1287552233
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Ruminococcus_torques	44.3786455381
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_obeum	18.3115209370
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|unclassified	15.4973069613
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_wexlerae	12.9638034618
PWY-6608: guanosine nucleotides degradation III	323.3369807556
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Ruminococcus_torques	70.2769224061
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_wexlerae	17.9577687687
PWY-6608: guanosine nucleotides degradation III|g__Hungatella.s__Hungatella_hathewayi	13.3345575094
PWY-6608: guanosine nucleotides degradation III|g__Lachnoclostridium.s__Clostridium_clostridioforme	12.6751776009
PWY-6608: guanosine nucleotides degradation III|g__Lachnoclostridium.s__Clostridium_symbiosum	8.8137074600
PWY-6608: guanosine nucleotides degradation III|unclassified	8.3654414955
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_obeum	2.3224891606
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	318.7769320394
PWY-7664: oleate biosynthesis IV (anaerobic)	312.7993541821
PWY-2941: L-lysine biosynthesis II	297.4745436824
PWY-2941: L-lysine biosynthesis II|unclassified	59.8049696955
PWY-2941: L-lysine biosynthesis II|g__Hungatella.s__Hungatella_hathewayi	10.0760629608
PWY-7345: superpathway of anaerobic sucrose degradation	296.4396980385
PWY-5989: stearate biosynthesis II (bacteria and plants)	284.6792269118
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	281.4876383906
PWY0-862: (5Z)-dodecenoate biosynthesis I	278.5575069489
PWY0-862: (5Z)-dodecenoate biosynthesis I|unclassified	15.1956355872
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	277.1668154563
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	81.0018539578
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	7.7901302764
GLUCONEO-PWY: gluconeogenesis I	269.5964838389
GLUCONEO-PWY: gluconeogenesis I|unclassified	79.0811252509
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	264.2957633345
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	258.9995384359
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|unclassified	39.0757177214
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	258.9540604424
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|unclassified	18.1499073034
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|g__Hungatella.s__Hungatella_hathewayi	3.6850992694
GLYCOCAT-PWY: glycogen degradation I	257.7714467962
GLYCOCAT-PWY: glycogen degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	34.4618472758
PWY66-399: gluconeogenesis III	256.9569425998
PWY-6859: all-trans-farnesol biosynthesis	243.2520187265
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	243.1086917890
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Ruminococcus_torques	54.7560476111
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|unclassified	36.5757761500
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Roseburia.s__Roseburia_faecis	8.8984530015
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Blautia_sp	1.1385070829
PWY-5100: pyruvate fermentation to acetate and lactate II	243.1086917890
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Ruminococcus_torques	54.7560476111
PWY-5100: pyruvate fermentation to acetate and lactate II|unclassified	36.5757761500
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Roseburia.s__Roseburia_faecis	8.8984530015
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Blautia_sp	1.1385070829
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	242.6498344564
P164-PWY: purine nucleobases degradation I (anaerobic)	237.0708680885
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	26.2670762014
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Hungatella.s__Hungatella_hathewayi	18.2914991471
PWY-6168: flavin biosynthesis III (fungi)	219.8583786067
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	216.8650229238
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Bacteroides.s__Bacteroides_uniformis	88.7344387251
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|unclassified	27.7915564932
PWY-8073: lipid IVA biosynthesis (P. putida)	216.8650229238
PWY-8073: lipid IVA biosynthesis (P. putida)|g__Bacteroides.s__Bacteroides_uniformis	88.7344387251
PWY-8073: lipid IVA biosynthesis (P. putida)|unclassified	27.7915564932
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	213.3184278402
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	20.5177307733
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|unclassified	12.5852096359
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Hungatella.s__Hungatella_hathewayi	3.5738328030
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Blautia.s__Ruminococcus_torques	1.2075489385
PWY-6807: xyloglucan degradation II (exoglucanase)	210.7137831767
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	208.5409594758
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	17.6456781575
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|unclassified	8.4328902940
METH-ACETATE-PWY: methanogenesis from acetate	208.5312159174
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Ruminococcus_torques	23.7651892511
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_wexlerae	23.3829106436
PWY-7761: NAD salvage pathway II (PNC IV cycle)	204.1576036053
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	6.0485448056
PWY-7456: &beta;-(1,4)-mannan degradation	199.9597091918
PWY-7456: &beta;-(1,4)-mannan degradation|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	17.6296975542
P441-PWY: superpathway of N-acetylneuraminate degradation	195.2004426408
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	193.9095653550
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	190.1438952554
PWY-6823: molybdopterin biosynthesis	189.2255850993
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Ruminococcus_torques	51.8249013210
PWY-6823: molybdopterin biosynthesis|unclassified	24.2706778141
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_obeum	21.6654432609
PWY-6823: molybdopterin biosynthesis|g__Hungatella.s__Hungatella_hathewayi	13.3175726843
PWY-6823: molybdopterin biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	11.1789444620
PWY-6823: molybdopterin biosynthesis|g__Roseburia.s__Roseburia_faecis	11.0753893979
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_sp	5.4279594883
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	182.8350385453
PWY-6895: superpathway of thiamine diphosphate biosynthesis II|unclassified	24.2212885563
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	171.6062531709
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Ruminococcus_torques	27.2443010003
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified	21.8144561396
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_wexlerae	19.7938258011
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eubacterium.s__Eubacterium_eligens	16.9659404911
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Roseburia.s__Roseburia_faecis	7.4380081160
PWY-6628: superpathway of L-phenylalanine biosynthesis	169.6396419045
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	11.1024690227
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	167.7669011498
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Parasutterella.s__Parasutterella_excrementihominis	10.7124971323
PWY-8004: Entner-Doudoroff pathway I	162.9582715469
FUCCAT-PWY: fucose degradation	162.8106862205
FUCCAT-PWY: fucose degradation|g__Blautia.s__Ruminococcus_torques	32.7994355110
FUCCAT-PWY: fucose degradation|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	13.9076373987
PWY-5505: L-glutamate and L-glutamine biosynthesis	161.4154298560
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified	8.8668388989
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	158.6709486801
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|unclassified	34.2684556023
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	19.5752429454
PWY-6305: superpathway of putrescine biosynthesis	146.7802035091
PWY-6305: superpathway of putrescine biosynthesis|unclassified	20.1170728709
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	135.8813595628
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	132.5384926360
PWY-6630: superpathway of L-tyrosine biosynthesis	132.4804244645
PWY-6630: superpathway of L-tyrosine biosynthesis|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	15.6901956844
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	129.6080264666
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	129.5620001159
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified	24.2642711104
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	22.4798248698
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	20.3825278353
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Hungatella.s__Hungatella_hathewayi	8.2145246834
GALACTUROCAT-PWY: D-galacturonate degradation I	126.6553686495
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	23.3863530925
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	22.2405570461
PWY-6906: chitin derivatives degradation	123.7233726278
PWY-6936: seleno-amino acid biosynthesis (plants)	119.5819591605
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Eubacterium.s__Eubacterium_eligens	25.9846921917
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Roseburia.s__Roseburia_faecis	9.5279800000
PWY-6936: seleno-amino acid biosynthesis (plants)|unclassified	8.7147041348
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Blautia.s__Ruminococcus_torques	7.3855393506
PWY-7242: D-fructuronate degradation	118.0737579181
PWY-7242: D-fructuronate degradation|unclassified	25.7962666185
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	20.0625564855
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	117.8267909847
PWY-7185: UTP and CTP dephosphorylation I	113.2269349752
PWY-7185: UTP and CTP dephosphorylation I|unclassified	66.4537275918
PWY-7356: thiamine diphosphate salvage IV (yeast)	112.9902697427
PWY-6353: purine nucleotides degradation II (aerobic)	111.2070413403
PWY0-1261: anhydromuropeptides recycling I	110.5952847466
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	109.3435513600
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	101.8977396070
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	16.1032583941
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	12.1120416289
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	5.2552797552
PWY-8131: 5'-deoxyadenosine degradation II	98.4036862110
PWY-8131: 5'-deoxyadenosine degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	32.9906667534
PWY-8131: 5'-deoxyadenosine degradation II|g__Blautia.s__Blautia_obeum	25.9447334639
PWY-8131: 5'-deoxyadenosine degradation II|g__Hungatella.s__Hungatella_hathewayi	8.1941143617
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	97.8802154552
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Blautia.s__Ruminococcus_torques	35.5081884723
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	18.6527927857
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	94.9617909369
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified	10.5253440147
FERMENTATION-PWY: mixed acid fermentation	91.9532612167
FERMENTATION-PWY: mixed acid fermentation|unclassified	13.8289866438
PWY-5497: purine nucleobases degradation II (anaerobic)	91.6224727674
PWY-702: L-methionine biosynthesis II	79.7010799468
PWY-702: L-methionine biosynthesis II|g__Blautia.s__Ruminococcus_torques	9.9845522465
PWY-702: L-methionine biosynthesis II|unclassified	8.9032030038
PWY0-1479: tRNA processing	75.9082297877
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	69.7725401911
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	37.6190498555
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	65.5540343332
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	24.1973011279
TCA: TCA cycle I (prokaryotic)	63.8899913685
TCA: TCA cycle I (prokaryotic)|unclassified	39.0757177214
PWY-6606: guanosine nucleotides degradation II	61.5278090452
PWY-6606: guanosine nucleotides degradation II|g__Hungatella.s__Hungatella_hathewayi	5.9950010187
PWY-5265: peptidoglycan biosynthesis II (staphylococci)	56.9267603424
PWY-7254: TCA cycle VII (acetate-producers)	56.2425039828
P42-PWY: incomplete reductive TCA cycle	56.1144066204
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	55.6963683147
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Lachnoclostridium.s__Clostridium_symbiosum	8.4279318052
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	7.1133205060
PWY-5838: superpathway of menaquinol-8 biosynthesis I	54.0303305101
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	51.9569247255
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|unclassified	12.7121262374
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	51.6457558099
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	20.5837928870
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|unclassified	14.4712639471
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	50.2947740943
GALACTARDEG-PWY: D-galactarate degradation I	49.6624697667
GALACTARDEG-PWY: D-galactarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.2363266367
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	49.6624697667
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.2363266367
PWY-5897: superpathway of menaquinol-11 biosynthesis	47.6760074222
PWY-5898: superpathway of menaquinol-12 biosynthesis	47.6760074222
PWY-5899: superpathway of menaquinol-13 biosynthesis	47.6760074222
P161-PWY: acetylene degradation (anaerobic)	46.9699645680
PWY0-1477: ethanolamine utilization	46.9699645680
PWY0-1477: ethanolamine utilization|unclassified	21.2380125528
PWY-5981: CDP-diacylglycerol biosynthesis III	44.1076144225
PWY-5981: CDP-diacylglycerol biosynthesis III|unclassified	33.4072649812
PWY-7234: inosine-5'-phosphate biosynthesis III	41.8353449268
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	12.9496038349
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Parasutterella.s__Parasutterella_excrementihominis	6.1796801455
PWY-5840: superpathway of menaquinol-7 biosynthesis	39.6130993165
GLUCARDEG-PWY: D-glucarate degradation I	38.5554468469
GLUCARDEG-PWY: D-glucarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	23.3906800342
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	36.7205153101
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	36.5641620408
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|unclassified	12.6734385713
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	35.3959853094
GLUDEG-I-PWY: GABA shunt	30.7266672266
PWY-5022: 4-aminobutanoate degradation V	30.7168188486
REDCITCYC: TCA cycle VI (Helicobacter)	28.3409343947
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	27.1513591532
PWY-5913: partial TCA cycle (obligate autotrophs)	26.7509834903
PWY-5913: partial TCA cycle (obligate autotrophs)|unclassified	25.1785659293
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	24.8699505279
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	24.6578832427
PPGPPMET-PWY: ppGpp metabolism	24.4584159278
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	21.3110484339
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	19.2943404882
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|unclassified	13.4590311583
DAPLYSINESYN-PWY: L-lysine biosynthesis I	18.9734123457
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	18.9443515826
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|unclassified	11.7339357030
CENTFERM-PWY: pyruvate fermentation to butanoate	18.9288559680
PWY-7013: (S)-propane-1,2-diol degradation	18.7214769985
PWY-7013: (S)-propane-1,2-diol degradation|unclassified	7.4517036814
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	18.6698574065
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	18.6107024426
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	18.6005530979
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)|g__Parasutterella.s__Parasutterella_excrementihominis	5.1484905284
ORNDEG-PWY: superpathway of ornithine degradation	18.3004582257
GLYOXYLATE-BYPASS: glyoxylate cycle	18.0219762576
GLYOXYLATE-BYPASS: glyoxylate cycle|unclassified	16.1561757506
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	17.8000008861
PWY-7858: (5Z)-dodecenoate biosynthesis II	17.7279720020
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	16.9114922678
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis|unclassified	12.2646751653
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	16.4851358669
PWY-6531: mannitol cycle	16.3074472083
PWY-7883: anhydromuropeptides recycling II	16.2321965867
PWY0-1061: superpathway of L-alanine biosynthesis	15.1666731665
PWY0-1061: superpathway of L-alanine biosynthesis|unclassified	14.4774111531
LACTOSECAT-PWY: lactose and galactose degradation I	15.1456552660
PWY-6961: L-ascorbate degradation II (bacterial, aerobic)	12.0662891866
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III	11.9636119141
PWY66-389: phytol degradation	11.3846522934
PWY66-389: phytol degradation|unclassified	10.8225183782
PWY66-388: ceramide degradation by &alpha;-oxidation	11.0838738091
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	11.0504936909
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified	10.5371315192
PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)	10.5676244987
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	10.1191319767
PWY-7942: 5-oxo-L-proline metabolism	9.7607659699
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	9.7331215015
HOMOSER-METSYN-PWY: L-methionine biosynthesis I|unclassified	7.4110890263
PWY-5676: acetyl-CoA fermentation to butanoate II	8.6855044069
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	7.6725028337
PWY-6607: guanosine nucleotides degradation I	7.5796728921
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	3.4752237615
