# Pathway	30-8B_Abundance
PWY-5659: GDP-mannose biosynthesis|g__Blautia.s__Blautia_obeum	11.9313043291
PWY-5659: GDP-mannose biosynthesis|unclassified	10.9794280660
PWY-5659: GDP-mannose biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	2.6896664684
PWY-5659: GDP-mannose biosynthesis|g__Hungatella.s__Hungatella_hathewayi	1.3361691820
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	466.6521150290
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Bacteroides.s__Bacteroides_uniformis	285.0610722153
PWY-8073: lipid IVA biosynthesis (P. putida)	466.6521150290
PWY-8073: lipid IVA biosynthesis (P. putida)|g__Bacteroides.s__Bacteroides_uniformis	285.0610722153
RHAMCAT-PWY: L-rhamnose degradation I	464.5585495127
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_vulgatus	223.5595754738
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_ovatus	108.7940134175
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	51.4451554883
RHAMCAT-PWY: L-rhamnose degradation I|g__Eubacterium.s__Eubacterium_eligens	24.0167155858
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	22.1081574056
RHAMCAT-PWY: L-rhamnose degradation I|g__Blautia.s__Ruminococcus_torques	8.2598977648
GLUTORN-PWY: L-ornithine biosynthesis I	460.0590578101
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	71.4614432263
GLUTORN-PWY: L-ornithine biosynthesis I|g__Dorea.s__Dorea_longicatena	31.9090906782
GLUTORN-PWY: L-ornithine biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	29.1332245160
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_wexlerae	25.9867254591
GLUTORN-PWY: L-ornithine biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	16.7753239216
GLUTORN-PWY: L-ornithine biosynthesis I|g__Gemmiger.s__Gemmiger_formicilis	14.7562750648
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Ruminococcus_torques	14.0365405622
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_sp	13.3840628706
PWY-6901: superpathway of glucose and xylose degradation	441.4161617746
GLYCOCAT-PWY: glycogen degradation I	438.1978395839
HSERMETANA-PWY: L-methionine biosynthesis III	409.1619740468
HSERMETANA-PWY: L-methionine biosynthesis III|unclassified	53.7930297562
HSERMETANA-PWY: L-methionine biosynthesis III|g__Dorea.s__Dorea_longicatena	43.4495455245
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Blautia_wexlerae	33.1315319268
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Ruminococcus_torques	24.9002337736
HSERMETANA-PWY: L-methionine biosynthesis III|g__Roseburia.s__Roseburia_faecis	14.0595534796
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Blautia_sp	10.6360176910
HSERMETANA-PWY: L-methionine biosynthesis III|g__Ruminococcus.s__Ruminococcus_bicirculans	8.7102496949
HSERMETANA-PWY: L-methionine biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	6.9087938975
CITRULBIO-PWY: L-citrulline biosynthesis	398.1288756151
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	394.5698502009
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	384.9975263774
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Ruminococcus_torques	36.5602771247
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_wexlerae	27.3259139694
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_eligens	20.2745054776
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Anaerostipes.s__Anaerostipes_hadrus	18.0350819050
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_sp	13.7201913504
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_hallii	11.9079362640
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Roseburia.s__Roseburia_faecis	10.9573001441
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_obeum	8.4464919395
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	373.3807588103
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_ovatus	66.0733308564
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	35.1437895370
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	18.9333512030
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Anaerostipes.s__Anaerostipes_hadrus	14.9501074163
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Roseburia.s__Roseburia_faecis	6.8273554438
PENTOSE-P-PWY: pentose phosphate pathway	365.2315927975
PWY-4984: urea cycle	351.2332169088
PWY-621: sucrose degradation III (sucrose invertase)	351.1274755788
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_ovatus	66.0733308564
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	18.9333512030
PWY-621: sucrose degradation III (sucrose invertase)|g__Roseburia.s__Roseburia_faecis	9.2856155947
PWY-6168: flavin biosynthesis III (fungi)	340.0000194417
PWY-2941: L-lysine biosynthesis II	334.9504519911
PWY-6936: seleno-amino acid biosynthesis (plants)	324.7482153693
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Eubacterium.s__Eubacterium_eligens	21.7319205075
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Anaerostipes.s__Anaerostipes_hadrus	19.1444860404
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Blautia.s__Ruminococcus_torques	15.0636690121
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Roseburia.s__Roseburia_faecis	8.8922958027
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	310.3777784842
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Ruminococcus_torques	25.4904832229
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Anaerostipes.s__Anaerostipes_hadrus	15.7575695755
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_sp	12.3023355226
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_wexlerae	11.7375488200
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_hallii	10.8059438162
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Roseburia.s__Roseburia_faecis	10.5495128051
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_obeum	9.3802186991
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	301.1551350652
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Ruminococcus_torques	25.0740954665
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Roseburia.s__Roseburia_faecis	13.9739869172
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Anaerostipes.s__Anaerostipes_hadrus	13.2931321676
PWY-5100: pyruvate fermentation to acetate and lactate II	301.1551350652
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Ruminococcus_torques	25.0740954665
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Anaerostipes.s__Anaerostipes_hadrus	17.6938844766
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Roseburia.s__Roseburia_faecis	13.9739869172
PWY-6859: all-trans-farnesol biosynthesis	299.4754878351
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	298.7338155261
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	32.4711955264
PWY-6527: stachyose degradation	288.8496695479
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_obeum	39.1529782557
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_wexlerae	33.9626545307
PWY-6527: stachyose degradation|g__Blautia.s__Ruminococcus_torques	19.2374922869
PWY-6527: stachyose degradation|g__Roseburia.s__Roseburia_faecis	13.7222367037
PWY-6527: stachyose degradation|g__Dorea.s__Dorea_longicatena	3.8955916833
PWY-6527: stachyose degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1.0789183974
PWY-6807: xyloglucan degradation II (exoglucanase)	286.7392559152
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	264.8478755686
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	68.5510839442
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	31.4548616860
COLANSYN-PWY: colanic acid building blocks biosynthesis	256.7258501029
PWY-6823: molybdopterin biosynthesis	235.8812847533
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_obeum	46.6628986320
PWY-6823: molybdopterin biosynthesis|unclassified	41.4299175616
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Ruminococcus_torques	27.3045962030
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_sp	24.9724331399
PWY-6823: molybdopterin biosynthesis|g__Eubacterium.s__Eubacterium_hallii	16.5648331943
PWY-6823: molybdopterin biosynthesis|g__Roseburia.s__Roseburia_faecis	16.2498563748
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_wexlerae	14.6157158240
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	224.5466349083
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|unclassified	24.1516189298
PWY-5505: L-glutamate and L-glutamine biosynthesis	222.3917092561
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified	21.5098738481
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	209.0968767962
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	209.0896729929
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	198.3802038712
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	194.4688217462
PWY-7345: superpathway of anaerobic sucrose degradation	193.4926144389
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	192.4660454939
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	186.4525314613
FASYN-ELONG-PWY: fatty acid elongation -- saturated	180.3431172590
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	179.7374265831
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Dialister.s__Dialister_invisus	14.2874342381
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Parasutterella.s__Parasutterella_excrementihominis	8.2628956136
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Asaccharobacter.s__Asaccharobacter_celatus	7.0340078983
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	4.6893394495
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	178.0611729415
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	26.4987051969
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|unclassified	9.7594173950
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	176.9856143127
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Dialister.s__Dialister_invisus	17.4909443912
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_wexlerae	17.1261368511
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_sp	13.2513813904
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eubacterium.s__Eubacterium_eligens	12.1429654807
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Roseburia.s__Roseburia_faecis	10.5370998789
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Parasutterella.s__Parasutterella_excrementihominis	4.6821512330
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	166.6594756536
PWY-6608: guanosine nucleotides degradation III	162.0897983397
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_obeum	17.8931734625
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Ruminococcus_torques	15.0170721124
PWY-6608: guanosine nucleotides degradation III|unclassified	13.5435110611
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_wexlerae	11.5845460342
PWY-7664: oleate biosynthesis IV (anaerobic)	161.1705825195
GLUCONEO-PWY: gluconeogenesis I	160.0689086444
PWY-7456: &beta;-(1,4)-mannan degradation	158.6790840851
PWY-6628: superpathway of L-phenylalanine biosynthesis	156.4952427264
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	22.3602771506
PWY0-1261: anhydromuropeptides recycling I	143.6282766232
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	141.8725339541
PWY-5989: stearate biosynthesis II (bacteria and plants)	141.6639232068
METH-ACETATE-PWY: methanogenesis from acetate	141.4028052882
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_wexlerae	19.1022450878
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Ruminococcus_torques	14.2063945144
PWY0-862: (5Z)-dodecenoate biosynthesis I	141.1611857711
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	135.3188297076
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	18.8936550166
FUCCAT-PWY: fucose degradation	132.7953615045
FUCCAT-PWY: fucose degradation|g__Blautia.s__Ruminococcus_torques	21.7061367910
PWY-7242: D-fructuronate degradation	131.8655108435
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	24.3561799520
PWY-7242: D-fructuronate degradation|unclassified	12.0078410312
P164-PWY: purine nucleobases degradation I (anaerobic)	129.5535374040
P164-PWY: purine nucleobases degradation I (anaerobic)|unclassified	10.6586382439
PWY66-399: gluconeogenesis III	128.2281414325
PWY-6305: superpathway of putrescine biosynthesis	125.4430308800
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	124.6740768947
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Dialister.s__Dialister_invisus	21.3128853189
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	18.1833321942
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	9.7864014140
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	120.7419689340
PWY-6630: superpathway of L-tyrosine biosynthesis	119.3003552718
PWY-6630: superpathway of L-tyrosine biosynthesis|unclassified	24.5131756187
PWY-5005: biotin biosynthesis II	118.9634785099
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	118.3304531108
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	116.1937111801
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	115.2724636839
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)|g__Anaerostipes.s__Anaerostipes_hadrus	16.9412085327
PWY-6906: chitin derivatives degradation	111.3845998035
P441-PWY: superpathway of N-acetylneuraminate degradation	105.7772549519
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	105.6228086710
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	28.3486134018
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Blautia.s__Ruminococcus_torques	14.5794154692
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Anaerostipes.s__Anaerostipes_hadrus	13.4561019096
PWY-8004: Entner-Doudoroff pathway I	96.0526873164
PWY-5497: purine nucleobases degradation II (anaerobic)	95.6213095138
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	93.0397878447
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Blautia.s__Ruminococcus_torques	11.2933337710
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|unclassified	6.9786987922
PWY-7761: NAD salvage pathway II (PNC IV cycle)	91.1849691511
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	8.8854368508
PWY-7356: thiamine diphosphate salvage IV (yeast)	90.9924481430
PWY-7356: thiamine diphosphate salvage IV (yeast)|unclassified	22.2577094919
PWY-702: L-methionine biosynthesis II	89.6248959685
PWY-702: L-methionine biosynthesis II|g__Blautia.s__Ruminococcus_torques	16.0717920653
PWY-6353: purine nucleotides degradation II (aerobic)	89.3227550155
PWY-6353: purine nucleotides degradation II (aerobic)|g__Blautia.s__Ruminococcus_torques	13.7510455088
PWY-7013: (S)-propane-1,2-diol degradation	87.1402632033
PWY-7013: (S)-propane-1,2-diol degradation|g__Eubacterium.s__Eubacterium_hallii	17.9982373537
PWY-7234: inosine-5'-phosphate biosynthesis III	63.7496330879
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	35.6858497991
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Parasutterella.s__Parasutterella_excrementihominis	3.0647801152
PWY-5676: acetyl-CoA fermentation to butanoate II	62.9178921535
PWY-6531: mannitol cycle	61.8603944645
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	56.6952112964
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	55.6552278074
GALACTUROCAT-PWY: D-galacturonate degradation I	52.4223675439
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	29.6417988257
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	9.9772841175
PWY-6572: chondroitin sulfate degradation I (bacterial)	52.2244338597
PWY-6572: chondroitin sulfate degradation I (bacterial)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	28.6826669798
FERMENTATION-PWY: mixed acid fermentation	51.9135355712
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	51.5637794733
PWY-6606: guanosine nucleotides degradation II	48.3855694364
PWY-6606: guanosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	15.0170721124
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	46.5959986408
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Blautia.s__Ruminococcus_torques	10.8298698790
LACTOSECAT-PWY: lactose and galactose degradation I	46.2771845290
LACTOSECAT-PWY: lactose and galactose degradation I|g__Anaerostipes.s__Anaerostipes_hadrus	10.2270289224
PPGPPMET-PWY: ppGpp metabolism	45.6115142357
CENTFERM-PWY: pyruvate fermentation to butanoate	43.5016107220
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	43.3444700414
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	27.6110283611
PWY0-1479: tRNA processing	43.2993933659
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	43.1602486728
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	25.5549073757
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified	10.5043750988
GALACTARDEG-PWY: D-galactarate degradation I	42.7304358745
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	42.7304358745
GLUDEG-I-PWY: GABA shunt	39.4366993752
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	37.0083001041
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Anaerostipes.s__Anaerostipes_hadrus	14.6785622669
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	34.9063266780
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|unclassified	6.6165011411
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	34.5577178694
RUMP-PWY: formaldehyde oxidation I	31.0583947321
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	30.7426635587
PWY-8131: 5'-deoxyadenosine degradation II	29.5647159530
PWY-8131: 5'-deoxyadenosine degradation II|unclassified	6.4497749488
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	29.2855094971
PWY-7992: superpathway of menaquinol-8 biosynthesis III	29.1694974996
DAPLYSINESYN-PWY: L-lysine biosynthesis I	28.6252646704
GALACTITOLCAT-PWY: galactitol degradation	27.7444443998
GALACTITOLCAT-PWY: galactitol degradation|g__Anaerostipes.s__Anaerostipes_hadrus	15.2943148419
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	25.0235416167
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|unclassified	7.2676927704
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol|g__Blautia.s__Ruminococcus_torques	6.0726267633
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	22.0274007304
PWY-7315: dTDP-N-acetylthomosamine biosynthesis|unclassified	20.2339551866
PWY-5367: petroselinate biosynthesis	21.1812214714
PWY-5367: petroselinate biosynthesis|g__Blautia.s__Ruminococcus_torques	17.3901719058
PWY-7883: anhydromuropeptides recycling II	20.0104696942
P42-PWY: incomplete reductive TCA cycle	19.7277351522
PWY1ZNC-1: assimilatory sulfate reduction IV	18.4449275401
PWY-4041: &gamma;-glutamyl cycle	18.0478379112
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	12.9813719572
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	11.2468278758
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|unclassified	11.2468278758
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	9.2811050697
METHGLYUT-PWY: superpathway of methylglyoxal degradation	8.8059941812
