# Pathway	36-40-1B_Abundance
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_wexlerae	129.0939689978
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Dialister.s__Dialister_invisus	89.7161474188
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Ruminococcus_torques	72.0872889327
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_sp	69.7085673906
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Ruminococcus.s__Ruminococcus_bicirculans	49.7929675359
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Eubacterium.s__Eubacterium_eligens	24.8938555591
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.5747633042
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	15.7620181383
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Gemmiger.s__Gemmiger_formicilis	12.2064829835
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Anaerostipes.s__Anaerostipes_hadrus	11.4567021536
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Eggerthella.s__Eggerthella_lenta	11.1707368268
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	10.0945594274
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.8112605007
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Parabacteroides.s__Parabacteroides_merdae	8.0337842036
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Hungatella.s__Hungatella_hathewayi	7.8761987312
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	7.3711022012
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	2386.0820701469
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_vulgatus	666.5096253978
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_ovatus	294.9488558409
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_obeum	183.7288680652
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_uniformis	152.8281684485
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|unclassified	147.2752537592
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_wexlerae	107.8621483557
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Dialister.s__Dialister_invisus	84.8363344437
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Ruminococcus_torques	72.0872889327
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Ruminococcus.s__Ruminococcus_bicirculans	49.7929675359
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.5747633042
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Eubacterium.s__Eubacterium_eligens	22.6813700208
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	13.5801312346
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Gemmiger.s__Gemmiger_formicilis	12.0353682488
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Eggerthella.s__Eggerthella_lenta	11.1707368268
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	7.3711022012
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Hungatella.s__Hungatella_hathewayi	5.5290426926
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	2363.6125806164
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|g__Bacteroides.s__Bacteroides_vulgatus	716.6185542924
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|g__Bacteroides.s__Bacteroides_ovatus	326.9928690373
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|unclassified	246.4563139391
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|g__Bacteroides.s__Bacteroides_uniformis	165.0163153326
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|g__Blautia.s__Blautia_wexlerae	131.0693036072
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|g__Blautia.s__Ruminococcus_torques	63.6383847896
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)|g__Eggerthella.s__Eggerthella_lenta	14.0156227866
PANTO-PWY: phosphopantothenate biosynthesis I	2357.7165185484
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	776.1337041053
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	356.7086751592
PANTO-PWY: phosphopantothenate biosynthesis I|unclassified	304.8597276140
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	188.7409843411
PANTO-PWY: phosphopantothenate biosynthesis I|g__Blautia.s__Blautia_wexlerae	123.1532169861
PANTO-PWY: phosphopantothenate biosynthesis I|g__Blautia.s__Ruminococcus_torques	58.0414720994
PANTO-PWY: phosphopantothenate biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	18.3385878750
PANTO-PWY: phosphopantothenate biosynthesis I|g__Eubacterium.s__Eubacterium_hallii	16.8847973814
PANTO-PWY: phosphopantothenate biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	14.4601345304
PANTO-PWY: phosphopantothenate biosynthesis I|g__Parabacteroides.s__Parabacteroides_merdae	13.0246679396
PANTO-PWY: phosphopantothenate biosynthesis I|g__Asaccharobacter.s__Asaccharobacter_celatus	9.2490948683
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bilophila.s__Bilophila_wadsworthia	8.5931361241
PANTO-PWY: phosphopantothenate biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	4.0261197544
PANTO-PWY: phosphopantothenate biosynthesis I|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	3.5210452052
PWY-6151: S-adenosyl-L-methionine salvage I	2357.1352786915
PWY-6151: S-adenosyl-L-methionine salvage I|g__Bacteroides.s__Bacteroides_vulgatus	833.5998844906
PWY-6151: S-adenosyl-L-methionine salvage I|g__Blautia.s__Blautia_wexlerae	289.8563966269
PWY-6151: S-adenosyl-L-methionine salvage I|unclassified	194.1461888702
PWY-6151: S-adenosyl-L-methionine salvage I|g__Bacteroides.s__Bacteroides_uniformis	162.7312978239
PWY-6151: S-adenosyl-L-methionine salvage I|g__Blautia.s__Ruminococcus_torques	102.7595022421
PWY-6151: S-adenosyl-L-methionine salvage I|g__Eubacterium.s__Eubacterium_eligens	27.6377850035
PWY-6151: S-adenosyl-L-methionine salvage I|g__Hungatella.s__Hungatella_hathewayi	17.3399685181
PWY-6151: S-adenosyl-L-methionine salvage I|g__Anaerostipes.s__Anaerostipes_hadrus	14.8099141654
PWY-6151: S-adenosyl-L-methionine salvage I|g__Gemmiger.s__Gemmiger_formicilis	14.6318299369
PWY-6151: S-adenosyl-L-methionine salvage I|g__Erysipelatoclostridium.s__Clostridium_innocuum	11.9660873466
PWY-6151: S-adenosyl-L-methionine salvage I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	6.4864885661
PWY-6151: S-adenosyl-L-methionine salvage I|g__Lachnoclostridium.s__Clostridium_clostridioforme	5.7390718881
PWY-6629: superpathway of L-tryptophan biosynthesis	2299.9047400641
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	166.6089399338
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	153.4499525134
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_obeum	129.9324269337
PWY-6629: superpathway of L-tryptophan biosynthesis|unclassified	82.5122519153
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_sp	72.1282414882
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	34.3559608170
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_eligens	22.5468766062
HISTSYN-PWY: L-histidine biosynthesis	2258.3638201827
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	764.7345542904
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	348.2571699059
HISTSYN-PWY: L-histidine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	177.8213087031
HISTSYN-PWY: L-histidine biosynthesis|unclassified	107.9691425258
HISTSYN-PWY: L-histidine biosynthesis|g__Blautia.s__Ruminococcus_torques	102.8545211714
HISTSYN-PWY: L-histidine biosynthesis|g__Blautia.s__Blautia_sp	59.7074087580
HISTSYN-PWY: L-histidine biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	23.4181354492
HISTSYN-PWY: L-histidine biosynthesis|g__Blautia.s__Blautia_obeum	14.0800294026
HISTSYN-PWY: L-histidine biosynthesis|g__Hungatella.s__Hungatella_hathewayi	8.4899263644
PWY-6270: isoprene biosynthesis I	2227.7940171560
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	307.4179206152
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Ruminococcus_torques	145.7143413959
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Blautia_wexlerae	132.5571742213
PWY-6270: isoprene biosynthesis I|unclassified	78.2735382137
PWY-6270: isoprene biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	15.4357571310
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	2216.0347810780
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	565.2743127314
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_wexlerae	323.6634497205
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Ruminococcus_torques	170.8782249839
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Ruminococcus.s__Ruminococcus_bicirculans	46.6144299259
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnoclostridium.s__Clostridium_clostridioforme	45.5632174338
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Gemmiger.s__Gemmiger_formicilis	31.3859422018
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Eubacterium.s__Eubacterium_eligens	24.6125992901
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	22.2021543302
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Coprococcus.s__Coprococcus_catus	9.6420535354
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_sp	7.4854408988
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Hungatella.s__Hungatella_hathewayi	6.2569881591
PWY-3001: superpathway of L-isoleucine biosynthesis I	2208.9207103243
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	274.3514572311
PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Blautia.s__Ruminococcus_torques	88.2487647010
PWY-7560: methylerythritol phosphate pathway II	2174.6390503275
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_ovatus	304.4790813049
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Blautia_obeum	221.6669233942
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Ruminococcus_torques	143.1946162220
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Blautia_wexlerae	121.7743456724
PWY-7560: methylerythritol phosphate pathway II|unclassified	71.1311761990
PWY-7560: methylerythritol phosphate pathway II|g__Eubacterium.s__Eubacterium_eligens	14.3423866468
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	2155.3612768713
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	1036.3261930775
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified	189.7867883738
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Ruminococcus_torques	104.2691237457
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	73.0368192002
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	25.0358644174
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_obeum	17.9504486973
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_wexlerae	7.7429559892
PWY-6703: preQ0 biosynthesis	2046.0142805473
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	915.3831759231
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	316.2992743999
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	165.7679398445
PWY-6703: preQ0 biosynthesis|g__Dialister.s__Dialister_invisus	96.0513857021
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_sp	72.3072509363
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_hallii	46.4870373104
PWY-6703: preQ0 biosynthesis|unclassified	45.1446112416
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_eligens	33.3473357020
PWY-6703: preQ0 biosynthesis|g__Parabacteroides.s__Parabacteroides_merdae	14.2982114428
PWY-6703: preQ0 biosynthesis|g__Bilophila.s__Bilophila_wadsworthia	12.8555415610
PWY-6703: preQ0 biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus	12.2745511005
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_obeum	7.0326848216
PWY-6703: preQ0 biosynthesis|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	5.6335530442
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	2024.9756067333
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	439.9997636573
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_wexlerae	297.7092952090
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Ruminococcus_torques	178.2765016995
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_sp	61.9077555948
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Ruminococcus.s__Ruminococcus_bicirculans	52.3234593072
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnoclostridium.s__Clostridium_clostridioforme	40.7890345836
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eubacterium.s__Eubacterium_hallii	38.8113407441
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Gemmiger.s__Gemmiger_formicilis	30.9855338265
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eubacterium.s__Eubacterium_eligens	27.1317013843
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	21.5310756263
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eggerthella.s__Eggerthella_lenta	16.3408037275
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Parasutterella.s__Parasutterella_excrementihominis	11.9500905962
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_obeum	11.2475327273
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Coprococcus.s__Coprococcus_catus	9.6837529275
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Hungatella.s__Hungatella_hathewayi	8.3031150864
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	8.0049852295
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Asaccharobacter.s__Asaccharobacter_celatus	7.2414187904
PWY-7208: superpathway of pyrimidine nucleobases salvage	2011.5255932791
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	89.6634137512
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Dialister.s__Dialister_invisus	87.4803890143
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Blautia.s__Blautia_obeum	18.9461439482
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Asaccharobacter.s__Asaccharobacter_celatus	16.9941651702
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Bilophila.s__Bilophila_wadsworthia	8.8934251853
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Streptococcus.s__Streptococcus_thermophilus	5.6151401129
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	1.2398965841
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	1984.2597520097
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	1221.5222440970
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	321.6812277853
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	68.3716973150
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	15.1577888476
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	14.6282191580
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bilophila.s__Bilophila_wadsworthia	10.0001393185
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	1984.2597520097
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	1221.5222440970
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	321.6812277853
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	68.3716973150
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	15.1577888476
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	14.6282191580
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bilophila.s__Bilophila_wadsworthia	10.0001393185
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	1939.7418083367
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	377.9830394115
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Blautia.s__Ruminococcus_torques	28.8999904448
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Lachnoclostridium.s__Clostridium_clostridioforme	27.3024915737
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	1894.6683002725
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_wexlerae	357.0238746476
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	305.3760439687
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	162.4909628638
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_sp	108.7089843782
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|unclassified	91.5412791708
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	29.9471670518
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Ruminococcus_torques	23.5264756450
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_obeum	21.8172069150
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	14.7112077866
PWY-7111: pyruvate fermentation to isobutanol (engineered)	1891.7839630988
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	410.2352128417
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_wexlerae	205.3848297648
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	112.8491747631
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_hallii	46.4602824154
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_clostridioforme	45.5816705309
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_obeum	24.0325421175
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_eligens	18.5638505829
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Flavonifractor.s__Flavonifractor_plautii	10.9709452307
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.6311337524
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Anaerostipes.s__Anaerostipes_hadrus	9.3917426032
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Hungatella.s__Hungatella_hathewayi	6.9857208210
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	1889.4798138419
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	326.6109654280
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	170.5484876401
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|unclassified	138.9541917578
PWY-6897: thiamine diphosphate salvage II	1886.6510309241
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_ovatus	317.3326610023
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_uniformis	178.7069992953
PWY-6897: thiamine diphosphate salvage II|unclassified	131.6344712698
PWY-6897: thiamine diphosphate salvage II|g__Dialister.s__Dialister_invisus	92.1647693511
PWY-6897: thiamine diphosphate salvage II|g__Blautia.s__Ruminococcus_torques	3.3685531103
TRPSYN-PWY: L-tryptophan biosynthesis	1883.5099198432
TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	553.8297877053
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	216.9458913950
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	146.3281268186
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_obeum	81.7047716040
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_sp	65.9356977143
TRPSYN-PWY: L-tryptophan biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	45.4234696637
TRPSYN-PWY: L-tryptophan biosynthesis|unclassified	40.8903085059
TRPSYN-PWY: L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_hallii	34.6366567967
TRPSYN-PWY: L-tryptophan biosynthesis|g__Ruminococcus.s__Ruminococcus_bicirculans	34.1007548072
TRPSYN-PWY: L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_eligens	33.0958371106
PWY-6317: D-galactose degradation I (Leloir pathway)	1875.0179239602
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_obeum	237.3639729563
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_wexlerae	226.4477980404
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Ruminococcus_torques	181.5060089740
PWY-6317: D-galactose degradation I (Leloir pathway)|unclassified	130.1886257545
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_sp	93.2091354378
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_hallii	49.7036032567
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Lachnoclostridium.s__Clostridium_clostridioforme	34.5371632722
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Anaerostipes.s__Anaerostipes_hadrus	22.5272343554
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_eligens	22.5128963958
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	13.6557326020
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Hungatella.s__Hungatella_hathewayi	6.9093376287
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	1865.1122160263
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_wexlerae	260.7483866079
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Ruminococcus_torques	195.8216777459
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	141.4010099859
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_clostridioforme	139.8855566780
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_sp	86.6407700542
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_hallii	55.9251572528
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Hungatella.s__Hungatella_hathewayi	30.3897300797
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_obeum	25.4884902384
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_eligens	23.7550929984
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Anaerostipes.s__Anaerostipes_hadrus	15.8380324210
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Erysipelatoclostridium.s__Clostridium_innocuum	11.7758710299
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.7182121538
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Streptococcus.s__Streptococcus_thermophilus	7.2378427970
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	3.8815078497
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	1795.7910423394
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Blautia_obeum	362.3350521889
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_ovatus	307.1112308794
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_uniformis	177.0800160332
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Dialister.s__Dialister_invisus	113.8881833222
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|unclassified	102.1594012257
