# Pathway	42-51-1B_Abundance
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	808.9699949688
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	175.3052421621
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	119.5777281640
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|unclassified	56.5748914536
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	796.2702215397
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_uniformis	187.7234741741
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_ovatus	110.1093985889
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|unclassified	22.2894876655
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Roseburia.s__Roseburia_faecis	20.1334734684
PWY-7392: taxadiene biosynthesis (engineered)	791.5235828271
GLUTORN-PWY: L-ornithine biosynthesis I	789.5842553546
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	179.3857651373
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Ruminococcus_torques	80.3188979771
GLUTORN-PWY: L-ornithine biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	36.8665617436
GLUTORN-PWY: L-ornithine biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	36.5898511071
GLUTORN-PWY: L-ornithine biosynthesis I|g__Lachnoclostridium.s__Clostridium_clostridioforme	36.3751301526
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_wexlerae	28.5866100835
GLUTORN-PWY: L-ornithine biosynthesis I|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	27.0675009359
GLUTORN-PWY: L-ornithine biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	18.6543434197
GLUTORN-PWY: L-ornithine biosynthesis I|g__Gemmiger.s__Gemmiger_formicilis	9.5443795912
GLUTORN-PWY: L-ornithine biosynthesis I|g__Lachnoclostridium.s__Clostridium_symbiosum	9.2713863718
PWY-6731: starch degradation III	749.9251295662
PWY-6731: starch degradation III|g__Blautia.s__Blautia_obeum	50.2407606397
PWY-6731: starch degradation III|g__Eubacterium.s__Eubacterium_hallii	10.4795220025
PWY-6731: starch degradation III|g__Blautia.s__Blautia_wexlerae	5.9043351091
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	745.9721932247
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	170.2433895497
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	124.7456323516
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|unclassified	120.4584738855
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	704.7491725602
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_ovatus	135.3588298572
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	27.8458467795
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	17.6957931365
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Roseburia.s__Roseburia_faecis	14.1022891259
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Hungatella.s__Hungatella_hathewayi	7.8918791820
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Hungatella.s__Hungatella_effluvii	3.3288948921
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	683.4698149070
HSERMETANA-PWY: L-methionine biosynthesis III	680.2408386086
HSERMETANA-PWY: L-methionine biosynthesis III|unclassified	153.3036379846
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Blautia_wexlerae	57.6855559088
HSERMETANA-PWY: L-methionine biosynthesis III|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	42.3191994330
HSERMETANA-PWY: L-methionine biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	35.1247087893
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Ruminococcus_torques	21.8062223771
HSERMETANA-PWY: L-methionine biosynthesis III|g__Roseburia.s__Roseburia_faecis	14.3377050128
HSERMETANA-PWY: L-methionine biosynthesis III|g__Hungatella.s__Hungatella_hathewayi	2.6507647519
PWY-6902: chitin degradation II (Vibrio)	669.8510766345
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_vulgatus	406.0317705757
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_uniformis	207.3529604463
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	666.4840310031
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	58.3775776967
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	666.4840310031
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	58.3775776967
PWY-621: sucrose degradation III (sucrose invertase)	665.9708342330
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_ovatus	100.4454206859
PWY-621: sucrose degradation III (sucrose invertase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	30.5459122373
PWY-621: sucrose degradation III (sucrose invertase)|g__Hungatella.s__Hungatella_hathewayi	20.2026157751
PWY-621: sucrose degradation III (sucrose invertase)|g__Roseburia.s__Roseburia_faecis	14.8990047920
FASYN-ELONG-PWY: fatty acid elongation -- saturated	643.0896418584
COLANSYN-PWY: colanic acid building blocks biosynthesis	632.0862894122
COLANSYN-PWY: colanic acid building blocks biosynthesis|unclassified	78.8507416591
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	613.4488558365
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	143.9876297564
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	77.3333825576
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|unclassified	74.7235895614
PWY-7237: myo-, chiro- and scyllo-inositol degradation	604.8957667066
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Ruminococcus_torques	237.8072556029
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Bacteroides.s__Bacteroides_ovatus	171.3561626367
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Eubacterium.s__Eubacterium_eligens	83.6872487268
PWY-7237: myo-, chiro- and scyllo-inositol degradation|unclassified	56.8938082571
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	38.2881742608
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	28.6468009457
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Lachnoclostridium.s__Clostridium_symbiosum	27.4186099766
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_obeum	24.2336230367
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_wexlerae	15.7531733803
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Hungatella.s__Hungatella_effluvii	14.7612242486
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Blautia.s__Blautia_sp	12.7288053950
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Hungatella.s__Hungatella_hathewayi	8.7293991883
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Flavonifractor.s__Flavonifractor_plautii	6.8220601924
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Eisenbergiella.s__Eisenbergiella_massiliensis	4.9004607963
PWY-7237: myo-, chiro- and scyllo-inositol degradation|g__Gemmiger.s__Gemmiger_formicilis	2.5542784163
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	604.7231759618
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	598.4317041214
PWY-6527: stachyose degradation	596.6170842006
PWY-6527: stachyose degradation|g__Blautia.s__Ruminococcus_torques	95.7357561631
PWY-6527: stachyose degradation|unclassified	71.6843180238
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_wexlerae	52.0631622100
PWY-6527: stachyose degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	48.1181246083
PWY-6527: stachyose degradation|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	39.3682909488
PWY-6527: stachyose degradation|g__Blautia.s__Blautia_obeum	34.3376617872
PWY-6527: stachyose degradation|g__Roseburia.s__Roseburia_faecis	24.9574543474
PWY-6527: stachyose degradation|g__Hungatella.s__Hungatella_hathewayi	21.7330055621
PWY-6527: stachyose degradation|g__Eisenbergiella.s__Eisenbergiella_massiliensis	14.6352584868
PWY-7664: oleate biosynthesis IV (anaerobic)	586.6228884477
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	553.3519767461
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Bacteroides.s__Bacteroides_uniformis	140.7409551276
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Ruminococcus_torques	81.1475919368
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_obeum	30.5833378754
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|unclassified	24.2826341399
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_wexlerae	19.0775540686
PWY-6608: guanosine nucleotides degradation III	547.1287179226
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Ruminococcus_torques	108.0751326233
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_wexlerae	31.7758723085
PWY-6608: guanosine nucleotides degradation III|g__Lachnoclostridium.s__Clostridium_clostridioforme	25.9503737249
PWY-6608: guanosine nucleotides degradation III|g__Hungatella.s__Hungatella_hathewayi	24.8381029647
PWY-6608: guanosine nucleotides degradation III|g__Lachnoclostridium.s__Clostridium_symbiosum	15.5964753969
PWY-6608: guanosine nucleotides degradation III|unclassified	15.3497917702
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_obeum	7.5596315872
PWY-5989: stearate biosynthesis II (bacteria and plants)	537.9652729617
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	529.9593219032
PWY0-862: (5Z)-dodecenoate biosynthesis I	525.1424233239
PWY0-862: (5Z)-dodecenoate biosynthesis I|unclassified	16.3912321026
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	511.8257586559
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|unclassified	15.3809502609
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|g__Hungatella.s__Hungatella_hathewayi	7.2244059160
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	481.8504428900
PWY-2941: L-lysine biosynthesis II	474.9477559251
PWY-2941: L-lysine biosynthesis II|unclassified	98.0207281455
PWY-2941: L-lysine biosynthesis II|g__Hungatella.s__Hungatella_hathewayi	15.9213945884
GLYCOCAT-PWY: glycogen degradation I	473.6582405614
GLYCOCAT-PWY: glycogen degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	61.0199992839
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	444.1774072179
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	127.3692558319
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	15.0533099545
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	432.0446463889
PWY-6969: TCA cycle V (2-oxoglutarate synthase)|unclassified	62.1563304648
P164-PWY: purine nucleobases degradation I (anaerobic)	403.6322502999
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	46.9140399782
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Hungatella.s__Hungatella_hathewayi	29.1395671169
PWY-6807: xyloglucan degradation II (exoglucanase)	401.9921743808
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	399.8881833225
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Ruminococcus_torques	85.3952543390
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|unclassified	60.5521416685
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Roseburia.s__Roseburia_faecis	15.5623114703
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I|g__Blautia.s__Blautia_sp	2.2936453664
PWY-5100: pyruvate fermentation to acetate and lactate II	399.8881833225
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Ruminococcus_torques	85.3952543390
PWY-5100: pyruvate fermentation to acetate and lactate II|unclassified	60.5521416685
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Roseburia.s__Roseburia_faecis	15.5623114703
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Blautia.s__Blautia_sp	2.2936453664
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	396.8155713977
PWY-7456: &beta;-(1,4)-mannan degradation	394.5711997288
PWY-7456: &beta;-(1,4)-mannan degradation|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	32.7871301503
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	383.1944870363
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Bacteroides.s__Bacteroides_uniformis	171.4215265080
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|unclassified	36.1622099892
PWY-8073: lipid IVA biosynthesis (P. putida)	383.1944870363
PWY-8073: lipid IVA biosynthesis (P. putida)|g__Bacteroides.s__Bacteroides_uniformis	171.4215265080
PWY-8073: lipid IVA biosynthesis (P. putida)|unclassified	36.1622099892
PWY-6859: all-trans-farnesol biosynthesis	382.2510528409
METH-ACETATE-PWY: methanogenesis from acetate	369.7960047385
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_wexlerae	43.1414256014
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Ruminococcus_torques	42.6089224225
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	353.1525205122
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	39.3229971187
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|unclassified	16.0530462458
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Hungatella.s__Hungatella_hathewayi	5.7412326828
GLUCONEO-PWY: gluconeogenesis I	348.8224058368
GLUCONEO-PWY: gluconeogenesis I|unclassified	92.6666416136
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	344.4051811328
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	343.6450285465
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	31.8588245219
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|unclassified	14.4659261336
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	338.4532528717
PWY-6895: superpathway of thiamine diphosphate biosynthesis II|unclassified	34.6068881121
PWY-6628: superpathway of L-phenylalanine biosynthesis	317.9789750266
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	26.0464721792
PWY-6823: molybdopterin biosynthesis	313.5787531417
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Ruminococcus_torques	80.0904901225
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_obeum	37.2774726417
PWY-6823: molybdopterin biosynthesis|unclassified	34.9858017077
PWY-6823: molybdopterin biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.8135526427
PWY-6823: molybdopterin biosynthesis|g__Hungatella.s__Hungatella_hathewayi	20.5522775017
PWY-6823: molybdopterin biosynthesis|g__Roseburia.s__Roseburia_faecis	19.7103175821
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_sp	12.0465813885
FUCCAT-PWY: fucose degradation	308.5945976564
FUCCAT-PWY: fucose degradation|g__Blautia.s__Ruminococcus_torques	54.5959943781
FUCCAT-PWY: fucose degradation|unclassified	27.9602020209
FUCCAT-PWY: fucose degradation|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	24.5736729592
PWY-5505: L-glutamate and L-glutamine biosynthesis	305.8075670515
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified	22.7106155569
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	299.1752455781
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Ruminococcus_torques	44.2752118172
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_wexlerae	32.9082482002
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eubacterium.s__Eubacterium_eligens	32.7409543798
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified	32.5155185962
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Roseburia.s__Roseburia_faecis	12.9402729740
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Parasutterella.s__Parasutterella_excrementihominis	8.5682290477
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eisenbergiella.s__Eisenbergiella_massiliensis	7.8190042468
PWY-7761: NAD salvage pathway II (PNC IV cycle)	293.8962781352
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	11.7528088960
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	282.3006143206
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Parasutterella.s__Parasutterella_excrementihominis	14.4937473386
PWY-7345: superpathway of anaerobic sucrose degradation	278.2727812166
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	260.0392229872
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|unclassified	51.9534661987
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	35.1017365658
P441-PWY: superpathway of N-acetylneuraminate degradation	258.7657962188
PWY-6305: superpathway of putrescine biosynthesis	257.4119236362
PWY-6305: superpathway of putrescine biosynthesis|unclassified	29.9358514378
PWY-6630: superpathway of L-tyrosine biosynthesis	246.8043839307
PWY-6630: superpathway of L-tyrosine biosynthesis|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	26.3180219802
PWY-6906: chitin derivatives degradation	236.0871248844
PWY-6353: purine nucleotides degradation II (aerobic)	229.1001211659
PWY66-399: gluconeogenesis III	221.8646393493
GALACTUROCAT-PWY: D-galacturonate degradation I	205.0461188620
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	36.7160895945
GALACTUROCAT-PWY: D-galacturonate degradation I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	36.2612989048
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	195.7889736877
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	37.6112409865
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|unclassified	37.4648719704
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	33.0096015832
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation|g__Hungatella.s__Hungatella_hathewayi	15.3369219016
PWY-7242: D-fructuronate degradation	191.1580320697
PWY-7242: D-fructuronate degradation|unclassified	38.3675219481
PWY-7242: D-fructuronate degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	33.4736425663
PWY-7356: thiamine diphosphate salvage IV (yeast)	189.1337629799
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	187.5687105645
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis|unclassified	29.0206853467
PWY-8131: 5'-deoxyadenosine degradation II	187.1964416000
PWY-8131: 5'-deoxyadenosine degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	62.3905063937
PWY-8131: 5'-deoxyadenosine degradation II|g__Blautia.s__Blautia_obeum	39.7486013712
PWY-8131: 5'-deoxyadenosine degradation II|g__Hungatella.s__Hungatella_hathewayi	13.3154047561
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	185.2488663945
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	184.8354105663
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	27.8069333655
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	23.2765544891
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Parasutterella.s__Parasutterella_excrementihominis	10.0286130245
PWY0-1261: anhydromuropeptides recycling I	184.7149762470
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	183.6762757110
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	180.1781631064
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	179.3232406366
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	179.2892303605
PWY-6936: seleno-amino acid biosynthesis (plants)	178.4290754820
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Eubacterium.s__Eubacterium_eligens	47.2890257448
PWY-6936: seleno-amino acid biosynthesis (plants)|g__Blautia.s__Ruminococcus_torques	15.1379014608
PWY-6936: seleno-amino acid biosynthesis (plants)|unclassified	8.7750586892
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	171.0462040108
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway|unclassified	47.6641442912
PWY-5497: purine nucleobases degradation II (anaerobic)	166.3795042023
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	163.9940932494
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Blautia.s__Ruminococcus_torques	57.7655085673
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	23.5105804054
FERMENTATION-PWY: mixed acid fermentation	150.8687812598
FERMENTATION-PWY: mixed acid fermentation|unclassified	37.5045979844
PWY-7185: UTP and CTP dephosphorylation I	146.1612895800
PWY-7185: UTP and CTP dephosphorylation I|unclassified	87.2321186139
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	141.0589633860
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	72.5468522585
PWY-8004: Entner-Doudoroff pathway I	137.7366172122
PWY-8004: Entner-Doudoroff pathway I|unclassified	38.3039872007
PWY0-1479: tRNA processing	134.6200465894
PWY-6606: guanosine nucleotides degradation II	126.9598281305
PWY-6606: guanosine nucleotides degradation II|g__Hungatella.s__Hungatella_hathewayi	7.5552838202
PWY-5265: peptidoglycan biosynthesis II (staphylococci)	125.1913052262
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	121.6196069886
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|unclassified	56.9793431134
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	117.2229451798
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Lachnoclostridium.s__Clostridium_symbiosum	15.2307264946
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	13.0797418753
PWY-702: L-methionine biosynthesis II	108.1057148104
PWY-702: L-methionine biosynthesis II|g__Blautia.s__Ruminococcus_torques	19.9129324359
PWY-702: L-methionine biosynthesis II|unclassified	9.4252694301
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	104.2066799841
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|unclassified	19.7693028514
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	97.5838909436
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	38.3847578260
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|unclassified	22.4284122532
P161-PWY: acetylene degradation (anaerobic)	95.4869815412
PWY0-1477: ethanolamine utilization	95.4869815412
PWY0-1477: ethanolamine utilization|unclassified	34.9085920257
P42-PWY: incomplete reductive TCA cycle	86.2060488661
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	86.1314043500
TCA: TCA cycle I (prokaryotic)	83.4091640025
TCA: TCA cycle I (prokaryotic)|unclassified	54.1139040630
GALACTARDEG-PWY: D-galactarate degradation I	76.4948280380
GALACTARDEG-PWY: D-galactarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	40.0720723588
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	76.4948280380
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	40.0720723588
PWY-5838: superpathway of menaquinol-8 biosynthesis I	73.6542423224
PWY-5981: CDP-diacylglycerol biosynthesis III	72.9932140654
PWY-5981: CDP-diacylglycerol biosynthesis III|unclassified	55.8870975243
PWY-5897: superpathway of menaquinol-11 biosynthesis	64.8762086294
PWY-5898: superpathway of menaquinol-12 biosynthesis	64.8762086294
PWY-5899: superpathway of menaquinol-13 biosynthesis	64.8762086294
PWY-7234: inosine-5'-phosphate biosynthesis III	62.5213022095
PWY-7234: inosine-5'-phosphate biosynthesis III|unclassified	13.3525159795
PWY-7254: TCA cycle VII (acetate-producers)	61.9519662533
PWY-5840: superpathway of menaquinol-7 biosynthesis	61.9023233776
GLUCARDEG-PWY: D-glucarate degradation I	61.5726191304
GLUCARDEG-PWY: D-glucarate degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	39.4819834500
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	60.8762152902
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|unclassified	23.6880638838
GLUDEG-I-PWY: GABA shunt	55.9048396094
PWY-5022: 4-aminobutanoate degradation V	55.9006702719
PWY-7013: (S)-propane-1,2-diol degradation	52.3479071784
PWY-7013: (S)-propane-1,2-diol degradation|unclassified	19.0986580237
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	49.9057593999
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	49.2481799492
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	42.6985237350
REDCITCYC: TCA cycle VI (Helicobacter)	41.0853350671
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	39.8601914840
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	38.4379098795
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	36.4924383209
PWY-6531: mannitol cycle	34.8680436153
PWY-7883: anhydromuropeptides recycling II	32.3541998298
PPGPPMET-PWY: ppGpp metabolism	30.8636226001
