# Pathway	31-8B_Abundance
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Blautia.s__Ruminococcus_torques	169.8170769199
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Blautia.s__Blautia_sp	121.3598386732
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Gemmiger.s__Gemmiger_formicilis	119.7490669810
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Blautia.s__Blautia_wexlerae	116.2846692212
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_ovatus	87.0650188089
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Anaerostipes.s__Anaerostipes_hadrus	81.8797696171
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Eubacterium.s__Eubacterium_hallii	80.6972780032
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Blautia.s__Blautia_obeum	47.8419012337
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Ruminococcus.s__Ruminococcus_bicirculans	34.2097637679
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	28.7761501063
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Eggerthella.s__Eggerthella_lenta	24.4960985346
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Eubacterium.s__Eubacterium_eligens	22.0002130474
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Hungatella.s__Hungatella_hathewayi	20.6014102628
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	18.9730319195
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Asaccharobacter.s__Asaccharobacter_celatus	16.4054364324
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	14.4340985561
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Lachnoclostridium.s__Clostridium_clostridioforme	8.4105035313
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Dorea.s__Dorea_longicatena	4.5622493181
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Erysipelatoclostridium.s__Clostridium_innocuum	4.3474809978
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	4.1458640629
PWY-5686: UMP biosynthesis I	2328.4044302626
PWY-5686: UMP biosynthesis I|unclassified	244.6340204188
PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	212.6529896800
PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_wexlerae	208.8655686046
PWY-5686: UMP biosynthesis I|g__Blautia.s__Ruminococcus_torques	171.0292127979
PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_sp	150.0673581423
PWY-5686: UMP biosynthesis I|g__Gemmiger.s__Gemmiger_formicilis	133.3542828517
PWY-5686: UMP biosynthesis I|g__Dialister.s__Dialister_invisus	128.9200307474
PWY-5686: UMP biosynthesis I|g__Dorea.s__Dorea_longicatena	122.0909540199
PWY-5686: UMP biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	64.9826330319
PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	60.2612720970
PWY-5686: UMP biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	44.8887955139
PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_obeum	41.8506631727
PWY-5686: UMP biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	35.5570410883
PWY-5686: UMP biosynthesis I|g__Ruminococcus.s__Ruminococcus_bicirculans	33.8324046609
PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	32.8601647907
PWY-5686: UMP biosynthesis I|g__Roseburia.s__Roseburia_faecis	22.3050629654
PWY-5686: UMP biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	20.5718361024
PWY-5686: UMP biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	19.4024938049
PWY-5686: UMP biosynthesis I|g__Blautia.s__Blautia_sp_CAG_52	14.5620222416
PWY-5686: UMP biosynthesis I|g__Agathobaculum.s__Agathobaculum_butyriciproducens	10.9121210814
PWY-5686: UMP biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.7994698788
PWY-5686: UMP biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	8.9845745634
PWY-5686: UMP biosynthesis I|g__Lachnoclostridium.s__Clostridium_clostridioforme	6.6709245876
PWY-7790: UMP biosynthesis II	2328.4044302626
PWY-7790: UMP biosynthesis II|unclassified	244.6340204188
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	212.6529896800
PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_wexlerae	208.8655686046
PWY-7790: UMP biosynthesis II|g__Blautia.s__Ruminococcus_torques	171.0292127979
PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_sp	150.0673581423
PWY-7790: UMP biosynthesis II|g__Gemmiger.s__Gemmiger_formicilis	133.3542828517
PWY-7790: UMP biosynthesis II|g__Dialister.s__Dialister_invisus	128.9200307474
PWY-7790: UMP biosynthesis II|g__Dorea.s__Dorea_longicatena	122.0909540199
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	69.1377623828
PWY-7790: UMP biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	64.9826330319
PWY-7790: UMP biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	44.8887955139
PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_obeum	41.8506631727
PWY-7790: UMP biosynthesis II|g__Eubacterium.s__Eubacterium_eligens	35.5570410883
PWY-7790: UMP biosynthesis II|g__Ruminococcus.s__Ruminococcus_bicirculans	33.8324046609
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	32.8601647907
PWY-7790: UMP biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	23.9517817216
PWY-7790: UMP biosynthesis II|g__Roseburia.s__Roseburia_faecis	22.3050629654
PWY-7790: UMP biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	20.5718361024
PWY-7790: UMP biosynthesis II|g__Blautia.s__Blautia_sp_CAG_52	14.5620222416
PWY-7790: UMP biosynthesis II|g__Agathobaculum.s__Agathobaculum_butyriciproducens	10.9121210814
PWY-7790: UMP biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.7994698788
PWY-7790: UMP biosynthesis II|g__Hungatella.s__Hungatella_hathewayi	8.9845745634
PWY-7791: UMP biosynthesis III	2328.4044302626
PWY-7791: UMP biosynthesis III|unclassified	244.6340204188
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_uniformis	212.6529896800
PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_wexlerae	208.8655686046
PWY-7791: UMP biosynthesis III|g__Blautia.s__Ruminococcus_torques	171.0292127979
PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_sp	150.0673581423
PWY-7791: UMP biosynthesis III|g__Gemmiger.s__Gemmiger_formicilis	133.3542828517
PWY-7791: UMP biosynthesis III|g__Dialister.s__Dialister_invisus	128.9200307474
PWY-7791: UMP biosynthesis III|g__Dorea.s__Dorea_longicatena	122.0909540199
PWY-7791: UMP biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	64.9826330319
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_ovatus	60.4872141117
PWY-7791: UMP biosynthesis III|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	44.8887955139
PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_obeum	41.8506631727
PWY-7791: UMP biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	35.5570410883
PWY-7791: UMP biosynthesis III|g__Ruminococcus.s__Ruminococcus_bicirculans	33.8324046609
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_vulgatus	32.8601647907
PWY-7791: UMP biosynthesis III|g__Roseburia.s__Roseburia_faecis	22.3050629654
PWY-7791: UMP biosynthesis III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	22.1945047251
PWY-7791: UMP biosynthesis III|g__Eggerthella.s__Eggerthella_lenta	20.5718361024
PWY-7791: UMP biosynthesis III|g__Blautia.s__Blautia_sp_CAG_52	14.5620222416
PWY-7791: UMP biosynthesis III|g__Agathobaculum.s__Agathobaculum_butyriciproducens	10.9121210814
PWY-7791: UMP biosynthesis III|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	10.7994698788
PWY-7791: UMP biosynthesis III|g__Hungatella.s__Hungatella_hathewayi	8.9845745634
PWY-5103: L-isoleucine biosynthesis III	2252.3772919985
PWY-5103: L-isoleucine biosynthesis III|unclassified	417.6825546884
PWY-5103: L-isoleucine biosynthesis III|g__Bacteroides.s__Bacteroides_uniformis	189.4153964881
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Ruminococcus_torques	154.9504522593
PWY-5103: L-isoleucine biosynthesis III|g__Gemmiger.s__Gemmiger_formicilis	112.9615035257
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Blautia_sp	112.5777010349
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Blautia_wexlerae	89.6508549481
PWY-5103: L-isoleucine biosynthesis III|g__Bacteroides.s__Bacteroides_ovatus	80.3075033486
PWY-5103: L-isoleucine biosynthesis III|g__Eubacterium.s__Eubacterium_hallii	76.7900604609
PWY-5103: L-isoleucine biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	73.8481062729
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Blautia_obeum	32.0082774343
PWY-5103: L-isoleucine biosynthesis III|g__Ruminococcus.s__Ruminococcus_bicirculans	30.4188122670
PWY-5103: L-isoleucine biosynthesis III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	26.8474440387
PWY-5103: L-isoleucine biosynthesis III|g__Eggerthella.s__Eggerthella_lenta	22.2945063267
PWY-5103: L-isoleucine biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	19.6171664048
PWY-5103: L-isoleucine biosynthesis III|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	16.1890782015
PWY-5103: L-isoleucine biosynthesis III|g__Asaccharobacter.s__Asaccharobacter_celatus	15.0001390791
PWY-5103: L-isoleucine biosynthesis III|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	12.7592824537
PWY-5103: L-isoleucine biosynthesis III|g__Erysipelatoclostridium.s__Clostridium_innocuum	3.8968943280
PWY-5103: L-isoleucine biosynthesis III|g__Dorea.s__Dorea_longicatena	2.8756116761
PWY-5103: L-isoleucine biosynthesis III|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	2.8738655206
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	2229.8993089871
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	313.7903835638
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	207.0980410677
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Blautia_obeum	204.9979723688
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Dorea.s__Dorea_longicatena	199.7886823460
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Ruminococcus_torques	163.0413719962
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Blautia_wexlerae	155.6109901430
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Dialister.s__Dialister_invisus	149.4145311928
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Gemmiger.s__Gemmiger_formicilis	113.9025636053
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Blautia_sp	104.7881685398
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	64.3294074025
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	55.1273632620
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eubacterium.s__Eubacterium_hallii	44.7846046118
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	37.4171805239
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	35.0886786103
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	31.1277240299
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Ruminococcus.s__Ruminococcus_bicirculans	28.7552735960
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	20.5968611652
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Roseburia.s__Roseburia_faecis	19.4286753142
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eubacterium.s__Eubacterium_eligens	16.2390168638
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Coprococcus.s__Coprococcus_catus	16.0650403793
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	15.9060596081
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Asaccharobacter.s__Asaccharobacter_celatus	15.1979675024
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Agathobaculum.s__Agathobaculum_butyriciproducens	15.0079804949
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	13.4958930908
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Alistipes.s__Alistipes_finegoldii	12.7915963543
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnoclostridium.s__Clostridium_clostridioforme	10.5930359680
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Hungatella.s__Hungatella_hathewayi	10.1786980334
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	10.0726681722
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Blautia_sp_CAG_52	9.7904221272
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Blautia.s__Ruminococcus_gnavus	8.1981761579
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Erysipelatoclostridium.s__Clostridium_innocuum	6.5975899080
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Erysipelotrichaceae_unclassified.s__Erysipelotrichaceae_bacterium_3_1_53	2.8243009326
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Lachnospira.s__Lachnospira_pectinoschiza	2.2583407031
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	2229.8993089871
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	313.7903835638
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	207.0980410677
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_obeum	204.9979723688
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Dorea.s__Dorea_longicatena	199.7886823460
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Ruminococcus_torques	163.0413719962
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_wexlerae	155.6109901430
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Dialister.s__Dialister_invisus	149.4145311928
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Gemmiger.s__Gemmiger_formicilis	113.9025636053
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_sp	104.7881685398
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	64.3294074025
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	55.1273632620
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eubacterium.s__Eubacterium_hallii	44.7846046118
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	37.4171805239
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eggerthella.s__Eggerthella_lenta	35.0886786103
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	31.1277240299
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Ruminococcus.s__Ruminococcus_bicirculans	28.7552735960
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	20.5968611652
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Roseburia.s__Roseburia_faecis	19.4286753142
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eubacterium.s__Eubacterium_eligens	16.2390168638
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Coprococcus.s__Coprococcus_catus	16.0650403793
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	15.9060596081
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Asaccharobacter.s__Asaccharobacter_celatus	15.1979675024
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Agathobaculum.s__Agathobaculum_butyriciproducens	15.0079804949
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	13.4958930908
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Alistipes.s__Alistipes_finegoldii	12.7915963543
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	10.5930359680
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Hungatella.s__Hungatella_hathewayi	10.1786980334
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	10.0726681722
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Blautia_sp_CAG_52	9.7904221272
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Blautia.s__Ruminococcus_gnavus	8.1981761579
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Erysipelatoclostridium.s__Clostridium_innocuum	6.5975899080
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Erysipelotrichaceae_unclassified.s__Erysipelotrichaceae_bacterium_3_1_53	2.8243009326
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Lachnospira.s__Lachnospira_pectinoschiza	2.2583407031
PWY-7111: pyruvate fermentation to isobutanol (engineered)	2213.5768101113
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	420.7194980497
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_wexlerae	195.2334727418
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	144.0918917835
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_hallii	84.1716508692
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Anaerostipes.s__Anaerostipes_hadrus	82.6613237728
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_obeum	30.8249008356
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_faecis	27.0174921167
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_eligens	23.7913588832
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Hungatella.s__Hungatella_hathewayi	16.6115031619
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_clostridioforme	8.8947319886
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7.9535477318
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Erysipelatoclostridium.s__Clostridium_innocuum	4.3867872576
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_longicatena	2.8820174660
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	2.2234071360
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	2197.4898637179
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_uniformis	206.6169841125
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Blautia.s__Ruminococcus_torques	109.0647332877
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Anaerostipes.s__Anaerostipes_hadrus	92.1684345498
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_ovatus	70.1976816311
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	45.2893443030
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Ruminococcus.s__Ruminococcus_bicirculans	44.2400887246
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	39.4005679376
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	38.3676440745
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Hungatella.s__Hungatella_hathewayi	26.6525298424
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	25.2158718051
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Eggerthella.s__Eggerthella_lenta	19.5774112007
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lachnoclostridium.s__Clostridium_clostridioforme	15.6983099620
