species,1-MDcol002-5-2.report,11-MDCol002-label-12-on-bottle.report,14-MDCOL003-Stool-1B-Baseline-BSB-2-4-1-4.report,15-MDcol004-3-1-pretreat.report,17-MDCOL006-3-1A.report,19-MDCOL006-3-2A.report,21-MDCOL006-2-pre-chemo-A.report,23-MDcol033-1A.report,25-MDcol036-1A.report,27-MDcol025-1B.report,28-7A-1-1.report,29-7A.report,3-MDcol002-5-1.report,30-8B.report,31-8B.report,33-6-2.report,36-40-1B.report,38-S-Swanson.report,40-MDCol002-7-43.report,42-51-1B.report,45-MDCOL005-1B.report,46-MDCOL015-1a.report,48-MDCOL039-1a.report,5-MDCOL055-Stool-1A-Baseline-BSB-2-4-1-2.report,50-MDCOL027-1a.report,52-MDCOL021-1b.report,54-MDCOL028-1b.report,60-MDcol006-4-1A.report,63-MDcol003-3-2.report,65-MDCOL003-Post-Chemo-Collection-Cycle-1-A.report,66-MDCOL004-1A.report,68-MDCOL003-3-1-Before-Chemo-2-3A.report,7-MDCOL058-Stool-1A-Baseline-BSB-2-4-1-3.report,70-MDCOL004-3-2-Post-Chemo-A.report,72-MDCOL003-4-1-4A-Before-Chemo-6.report,75-MDCOL053-1-1-1-Unknown.report,9-MDCOL062-Stool-1A-Baseline-BSB-2-4-1-3.report
Streptococcus_pyogenes,,,,,,,,,,,,,,,,,,,311.0,11.0,20.0,,,,,,,,,,,,,,,,
Streptococcus_rubneri,,22.0,,,,,,,,,,,,,,,,,,,,,22.0,,,34.0,,,,,,,,,,18.0,
Streptococcus_salivarius,281.0,59.0,5298.0,96.0,,407.0,942.0,1129.0,,11687.0,,,96.0,,289.0,123.0,159.0,360.0,539.0,60.0,342.0,102.0,1959.0,,3496.0,32356.0,,147.0,617.0,3994.0,,1770.0,,,418.0,15945.0,12.0
Streptococcus_sanguinis,5.0,,36.0,,,15.0,6.0,34.0,,15.0,,,,,6.0,,5.0,8.0,,,,,6.0,,6.0,281.0,,,,22.0,,9.0,,,9.0,234.0,
Streptococcus_sobrinus,,,1621.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,939.0,,133.0,,,,,
Streptococcus_sp._1643,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,28.0,
Streptococcus_sp._A12,,,,,,,,,39.0,110.0,,,,,,,,,,,,,10.0,,,539.0,,,,,,,,,,25.0,
Streptococcus_sp._CP1998,,,38.0,,,,,,,,,,,,,,,,,,,12.0,,,64.0,112.0,,,,,,,,,,,
Streptococcus_sp._DTU_2020_1000888_1_SI_GRL_NUU_041A,,,,,,,,,,,,,,,,,,,,,,,,,32.0,52.0,,,,,,,,,,,
Streptococcus_sp._FDAARGOS_192,53.0,,,,,,,,,149.0,,,47.0,,64.0,110.0,52.0,,,,,,122.0,,,2498.0,,,,212.0,,,,,,2703.0,
Streptococcus_sp._FSL_K6-1323,,,,,,,,,,1145.0,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,
Streptococcus_sp._FSL_R7-0248,,,962.0,,,,,,,,,,,,,,,89.0,331.0,66.0,,,272.0,,,4091.0,,,175.0,237.0,,98.0,,,,54.0,
Streptococcus_sp._FSL_W7-1342,,,,,,,,1779.0,,,,,,,,,,,,,,,,,6675.0,,,,,,,,,,,,
Streptococcus_sp._FSL_W8-0197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,
Streptococcus_sp._HSISS2,,,466.0,,,,,27.0,,,,,,,,,11.0,,,11.0,,,,,258.0,77.0,,,,52.0,,116.0,,,184.0,,
Streptococcus_sp._HSISS3,,,869.0,,,,,,,161.0,,,,,,,,,,,,,,,1325.0,99.0,,,,246.0,,179.0,,,656.0,,
Streptococcus_sp._KHUD_010,,,,,,,,,,,,,,,,,,,,,2928.0,,,,294.0,1316.0,,,,348.0,,,,,,,
Streptococcus_sp._LPB0220,14.0,,197.0,,,26.0,,17.0,,20.0,,,,,38.0,28.0,14.0,,32.0,,15.0,,69.0,,32.0,4327.0,,,,58.0,,23.0,,,50.0,179.0,
Streptococcus_sp._Marseille-Q3533,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
Streptococcus_sp._Marseille-Q6470,,,,,,,,,,5.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,12.0,
Streptococcus_sp._SN-1,,,,,,,,,16.0,15.0,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,
Streptococcus_sp._ZY1909104,,,,,,,,,,,,,,,,,,,,,,,,,12.0,59.0,,,,14.0,,,,,,,
Streptococcus_sp._ZY19097,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,
Streptococcus_sp._oral_taxon_061,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,
Streptococcus_sp._oral_taxon_064,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,,,,,,,,,
Streptococcus_sp._oral_taxon_431,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,18.0,
Streptococcus_suis,7.0,,,119.0,,,,,188.0,10.0,,,146.0,6.0,18.0,,,,,,,99.0,478.0,64.0,51.0,,,,,,,36.0,10.0,,75.0,,68.0
Streptococcus_thermophilus,2394.0,2148.0,412.0,146.0,1480.0,9266.0,46393.0,118.0,416.0,498.0,389.0,102.0,1756.0,84.0,1330.0,35.0,3104.0,421.0,29395.0,265.0,53363.0,369.0,2963.0,234.0,61.0,29417.0,124.0,9426.0,65.0,26034.0,8.0,8177.0,280.0,,444.0,1734.0,63.0
Streptococcus_toyakuensis,,,47.0,,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,20.0,
Streptococcus_vestibularis,110.0,155.0,3387.0,6.0,,37.0,39.0,10.0,,,38.0,15.0,22.0,14.0,186.0,32.0,90.0,72.0,146.0,55.0,4427.0,5.0,9.0,55.0,136.0,28010.0,,16.0,,2493.0,,92.0,23.0,,68.0,118.0,
Stutzerimonas_stutzeri,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subdoligranulum_variabile,40.0,54.0,,44.0,5.0,,,33.0,2.0,48.0,20.0,5.0,28.0,11.0,45.0,10.0,27.0,30.0,56.0,97.0,16.0,10.0,52.0,14.0,162.0,,,1.0,,,,,7.0,,,21.0,126.0
Sulfitobacter_sp._OXR-159,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Suspvirus_SUSP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0,,,,,,,,
Suspvirus_SUSP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,,,,,,,,
Sutterella_wadsworthensis,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,457.0,
Tannerella_forsythia,,,9.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
Taranisvirus_taranis,,,,251.0,,,,,,116.0,,,,,,,,,,,,,6.0,,,,,,,,28.0,,,,,24.0,373.0
Tepidanaerobacter_acetatoxydans,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrisporobacter_glycolicus,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,
Thermophilibacter_mediterraneus,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Thomasclavelia_ramosa,60.0,2.0,20.0,302.0,12102.0,18364.0,7495.0,4197.0,14257.0,18.0,177.0,48.0,314.0,17.0,85.0,19.0,290.0,423.0,98.0,3336.0,30196.0,5280.0,94.0,11.0,300.0,6075.0,6484.0,46.0,,26.0,37.0,101.0,213.0,,3747.0,30.0,17989.0
Thomasclavelia_spiroformis,,13.0,,,15.0,28.0,38.0,,413.0,218.0,1.0,,,,,1.0,,164.0,24.0,76.0,4.0,61.0,10.0,1.0,8.0,,573.0,,,,,,1.0,,,551.0,7.0
Toutatisvirus_toutatis,,,,,,,,,,,,,,,,,,,,,,,,,310.0,,,,,,,,,,,,
Treponema_peruense,,,,,,,3.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,5.0,
Treponema_phagedenis,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treponema_putidum,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Trueperella_pyogenes,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,
Turicibacter_bilis,6.0,11.0,,482.0,272.0,599.0,,,,22.0,5.0,7.0,15.0,,5.0,,,20.0,23.0,,45.0,1669.0,3.0,14.0,60.0,1207.0,,,,,,,,,,21.0,10.0
Turicibacter_faecis,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,
Turicibacter_sanguinis,99.0,260.0,,3.0,924.0,51.0,149.0,,,31.0,1250.0,535.0,206.0,90.0,713.0,68.0,105.0,,96.0,245.0,636.0,6032.0,22.0,85.0,90.0,308.0,,,,,5.0,,87.0,,,56.0,
Turicibacter_sp._H121,,,2.0,82.0,,60.0,59.0,,,,,,,,,,,,,,,56.0,,,,199.0,,,,6.0,,,,,,,
Turicibacter_sp._TJ11,,,,7.0,1.0,147.0,,,,,,,,,,,,,,,1.0,77.0,,,13.0,,,,,,,,,,,,
Turicimonas_muris,61.0,38.0,,2.0,,,,579.0,,5.0,62.0,57.0,61.0,33.0,9.0,6.0,93.0,,,122.0,,,80.0,109.0,1.0,,,,,,,,11.0,,,1.0,2.0
Vaginimicrobium_propionicum,,,,,,,,,,,,,,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,
Veillonella_atypica,14.0,2.0,1650.0,,,,,2.0,,47.0,,,,1.0,4.0,,,6.0,,,,,63.0,,37.0,8.0,,,,167.0,,697.0,,,905.0,,
Veillonella_dispar,,,168.0,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,,,,6.0,,205.0,,,373.0,,
Veillonella_nakazawae,,,11.0,,,,,,,,,,,5.0,,,,21.0,,,,,79.0,,14.0,,,,,,,,,,96.0,,
Veillonella_orientalis,,,28.0,,,,,,,,,,,,,,,,,,,,35.0,,,18.0,,,,,,10.0,,,47.0,,
Veillonella_parvula,,,9363.0,,3.0,1.0,13.0,54.0,,25.0,32.0,15.0,,14.0,70.0,,,78.0,15.0,,80.0,133.0,61.0,5.0,571.0,28.0,17.0,15.0,11.0,454.0,,7758.0,,,3818.0,,
Veillonella_rodentium,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Veillonella_rogosae,,,52.0,,,,,,17.0,30.0,,,,,4.0,,,2.0,,,,2.0,41.0,,,,,,,6.0,,28.0,,,22.0,,
Vescimonas_coprocola,23572.0,39390.0,1.0,1322.0,1.0,5.0,,42.0,7.0,998.0,11070.0,5672.0,26866.0,4069.0,6641.0,3075.0,36822.0,616.0,22254.0,20538.0,3.0,29.0,2839.0,15962.0,1152.0,653.0,,19.0,,3.0,61.0,,12523.0,,,2828.0,1093.0
Vescimonas_fastidiosa,263.0,382.0,,5182.0,,,,18.0,10.0,36.0,143.0,74.0,241.0,29.0,62.0,28.0,338.0,14.0,244.0,224.0,,,194.0,188.0,184.0,7.0,,,,,401.0,,130.0,,,912.0,417.0
Wansuia_hejianensis,118.0,942.0,2.0,485.0,1181.0,626.0,4180.0,422.0,407.0,194.0,358.0,99.0,972.0,114.0,763.0,236.0,914.0,419.0,735.0,327.0,39.0,128.0,274.0,476.0,274.0,288.0,,1433.0,,9.0,11.0,1.0,808.0,,1.0,172.0,776.0
Weissella_cibaria,,2.0,,,,,,,,,,,,,,,,15.0,,,362.0,,196.0,,8.0,69.0,9.0,,,,,,9.0,,,,
Weissella_confusa,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,2.0,,,1.0,,,4.0,,
Weissella_koreensis,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,
Weissella_paramesenteroides,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winkia_neuii,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
Wujia_chipingensis,14.0,12.0,1.0,18.0,,,,,5.0,31.0,25.0,5.0,33.0,7.0,34.0,5.0,26.0,3.0,11.0,1.0,1.0,,22.0,8.0,982.0,,,1.0,,,,,11.0,,,3.0,1.0
Xanthomonas_cucurbitae,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
[Clostridium]_hylemonae,30.0,15.0,,,2.0,,2.0,2.0,,,12.0,4.0,14.0,4.0,21.0,,23.0,,19.0,29.0,,881.0,,1.0,1.0,,,2.0,,,,,9.0,,,69.0,218.0
[Clostridium]_scindens,196.0,194.0,287.0,11488.0,3532.0,52906.0,1579.0,2246.0,61656.0,217.0,308.0,129.0,402.0,99.0,502.0,75.0,417.0,341.0,275.0,156.0,340.0,11014.0,673.0,83.0,128.0,4425.0,29.0,11692.0,,861.0,1614.0,4756.0,93.0,13.0,8359.0,476.0,943.0
[Clostridium]_symbiosum,967.0,1988.0,997.0,227.0,179.0,58.0,550.0,359.0,2859.0,330.0,334.0,142.0,1215.0,84.0,598.0,105.0,1060.0,4889.0,3024.0,11193.0,1820.0,1500.0,19.0,1552.0,,231.0,6936.0,9511.0,,699.0,445.0,257.0,1092.0,7.0,127.0,73.0,822.0
[Ruminococcus]_lactaris,52.0,24.0,38.0,264.0,5.0,11.0,,6185.0,873.0,54.0,56.0,14.0,57.0,9.0,34.0,10.0,94.0,54.0,9.0,39.0,339.0,27.0,14837.0,19.0,102.0,74.0,4.0,78.0,3.0,54.0,17.0,19.0,21.0,,18.0,51.0,406.0
[Ruminococcus]_torques,18523.0,10793.0,62.0,106965.0,1454.0,4114.0,149.0,24915.0,121528.0,4875.0,21085.0,6786.0,36241.0,3465.0,7886.0,3984.0,33053.0,21297.0,2102.0,8080.0,44576.0,5527.0,3706.0,8014.0,13113.0,333.0,,26303.0,3.0,28.0,2987.0,28.0,5140.0,12.0,128.0,8328.0,18914.0
uncultured_Alistipes_sp.,3.0,4.0,,4.0,,,,1.0,1.0,,7.0,2.0,4.0,4.0,,,10.0,128.0,,,4.0,,43.0,,301.0,,,,,,,,,,,66.0,12.0
uncultured_Bacteroides_sp.,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
uncultured_Mailhella_sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
uncultured_Subdoligranulum_sp.,31.0,44.0,,37.0,23.0,66.0,70.0,50.0,,13.0,11.0,7.0,35.0,9.0,57.0,9.0,30.0,102.0,8.0,3.0,34.0,68.0,50.0,6.0,189.0,,,19.0,,,3.0,,7.0,,,55.0,143.0
